series,x,value
game.scenC.z,29.0,0.005
game.scenC.x,30.0,0.854
game.scenC.y,30.0,0.995
game.scenC.z,30.0,0.005
game.scenC.x,31.0,0.8614
game.scenC.y,31.0,0.995
game.scenC.z,31.0,0.005
game.scenC.x,32.0,0.8685
game.scenC.y,32.0,0.995
game.scenC.z,32.0,0.005
game.scenC.x,33.0,0.8752
game.scenC.y,33.0,0.995
game.scenC.z,33.0,0.005
game.scenC.x,34.0,0.8817
game.scenC.y,34.0,0.995
game.scenC.z,34.0,0.005
game.scenC.x,35.0,0.8879
game.scenC.y,35.0,0.995
game.scenC.z,35.0,0.005
game.scenC.x,36.0,0.8938
game.scenC.y,36.0,0.995
game.scenC.z,36.0,0.005
game.scenC.x,37.0,0.8994
game.scenC.y,37.0,0.995
game.scenC.z,37.0,0.005
game.scenC.x,38.0,0.9048
game.scenC.y,38.0,0.995
game.scenC.z,38.0,0.005
game.scenC.x,39.0,0.9099
game.scenC.y,39.0,0.995
game.scenC.z,39.0,0.005
game.scenC.x,40.0,0.9147
game.scenC.y,40.0,0.995
game.scenC.z,40.0,0.005
game.scenC.x,41.0,0.9193
game.scenC.y,41.0,0.995
game.scenC.z,41.0,0.005
game.scenC.x,42.0,0.9237
game.scenC.y,42.0,0.995
game.scenC.z,42.0,0.005
game.scenC.x,43.0,0.9279
game.scenC.y,43.0,0.995
game.scenC.z,43.0,0.005
game.scenC.x,44.0,0.9318
game.scenC.y,44.0,0.995
game.scenC.z,44.0,0.005
game.scenC.x,45.0,0.9356
game.scenC.y,45.0,0.995
game.scenC.z,45.0,0.005
game.scenC.x,46.0,0.9391
game.scenC.y,46.0,0.995
game.scenC.z,46.0,0.005
game.scenC.x,47.0,0.9425
game.scenC.y,47.0,0.995
game.scenC.z,47.0,0.005
game.scenC.x,48.0,0.9457
game.scenC.y,48.0,0.995
game.scenC.z,48.0,0.005
game.scenC.x,49.0,0.9488
game.scenC.y,49.0,0.995
game.scenC.z,49.0,0.005
game.scenC.x,50.0,0.9516
game.scenC.y,50.0,0.995
game.scenC.z,50.0,0.005
game.scenC.x,51.0,0.9543
game.scenC.y,51.0,0.995
game.scenC.z,51.0,0.005
game.scenC.x,52.0,0.9569
game.scenC.y,52.0,0.995
game.scenC.z,52.0,0.005
game.scenC.x,53.0,0.9593
game.scenC.y,53.0,0.995
game.scenC.z,53.0,0.005
game.scenC.x,54.0,0.9616
game.scenC.y,54.0,0.995
game.scenC.z,54.0,0.005
game.scenC.x,55.0,0.9638
game.scenC.y,55.0,0.995
game.scenC.z,55.0,0.005
game.scenC.x,56.0,0.9659
game.scenC.y,56.0,0.995
game.scenC.z,56.0,0.005
game.scenC.x,57.0,0.9678
game.scenC.y,57.0,0.995
game.scenC.z,57.0,0.005
game.scenC.x,58.0,0.9697
game.scenC.y,58.0,0.995
game.scenC.z,58.0,0.005
game.scenC.x,59.0,0.9714
game.scenC.y,59.0,0.995
game.scenC.z,59.0,0.005
game.scenC.x,60.0,0.973
game.scenC.y,60.0,0.995
game.scenC.z,60.0,0.005
sd_stock.strong,2025,340.0
sd_gap.strong,2025,258.0
sd_stock.strong,2026,398.1376
sd_gap.strong,2026,254.3
sd_stock.strong,2027,457.5429
sd_gap.strong,2027,247.1
sd_stock.strong,2028,516.9993
sd_gap.strong,2028,241.4
sd_stock.strong,2029,574.3691
sd_gap.strong,2029,235.8
sd_stock.strong,2030,640.0
sd_gap.strong,2030,222.0
sd_stock.strong,2031,710.6854
sd_gap.strong,2031,197.4
sd_stock.strong,2032,783.6529
sd_gap.strong,2032,166.0
sd_stock.strong,2033,858.9798
sd_gap.strong,2033,136.4
sd_stock.strong,2034,934.8428
sd_gap.strong,2034,100.6
sd_stock.strong,2035,1010.0
sd_gap.strong,2035,70.0
sd_stock.base,2025,340.0
sd_gap.base,2025,258.0
sd_stock.base,2026,384.9045
sd_gap.base,2026,267.5
sd_stock.base,2027,426.5276
sd_gap.base,2027,278.1
sd_stock.base,2028,468.7814
sd_gap.base,2028,289.6
sd_stock.base,2029,515.6917
sd_gap.base,2029,294.5
sd_stock.base,2030,566.0
sd_gap.base,2030,296.0
sd_stock.base,2031,621.4523
sd_gap.base,2031,286.6
sd_stock.base,2032,682.687
sd_gap.base,2032,267.0
sd_stock.base,2033,744.4788
sd_gap.base,2033,250.9
sd_stock.base,2034,806.9777
sd_gap.base,2034,228.4
sd_stock.base,2035,870.0
sd_gap.base,2035,210.0
sd_stock.weak,2025,340.0
sd_gap.weak,2025,258.0
sd_stock.weak,2026,368.9561
sd_gap.weak,2026,283.4
sd_stock.weak,2027,395.4611
sd_gap.weak,2027,309.1
sd_stock.weak,2028,424.5077
sd_gap.weak,2028,333.9
sd_stock.weak,2029,454.2503
sd_gap.weak,2029,355.9
sd_stock.weak,2030,486.0
sd_gap.weak,2030,376.0
sd_stock.weak,2031,521.6254
sd_gap.weak,2031,386.5
sd_stock.weak,2032,563.3002
sd_gap.weak,2032,386.4
sd_stock.weak,2033,604.6684
sd_gap.weak,2033,390.7
sd_stock.weak,2034,648.8746
sd_gap.weak,2034,386.5
sd_stock.weak,2035,690.0
sd_gap.weak,2035,390.0
scatter.F,0,0.1273
scatter.TE,0,0.5428
scatter.MQ,0,0.5942
scatter.F,1,0.8972
scatter.TE,1,0.7892
scatter.MQ,1,0.6891
scatter.F,2,0.1558
scatter.TE,2,0.4728
scatter.MQ,2,0.5994
scatter.F,3,0.6245
scatter.TE,3,0.6428
scatter.MQ,3,0.6611
scatter.F,4,0.5718
scatter.TE,4,0.6512
scatter.MQ,4,0.5801
scatter.F,5,0.1263
scatter.TE,5,0.4808
scatter.MQ,5,0.5148
scatter.F,6,0.4505
scatter.TE,6,0.6333
scatter.MQ,6,0.6606
scatter.F,7,0.7136
scatter.TE,7,0.6712
scatter.MQ,7,0.7627
scatter.F,8,0.7451
scatter.TE,8,0.696
scatter.MQ,8,0.663
scatter.F,9,0.4728
scatter.TE,9,0.6788
scatter.MQ,9,0.6368
scatter.F,10,0.6865
scatter.TE,10,0.6769
scatter.MQ,10,0.7466
scatter.F,11,0.3005
scatter.TE,11,0.5937
scatter.MQ,11,0.5831
scatter.F,12,0.2594
scatter.TE,12,0.5702
scatter.MQ,12,0.6795
scatter.F,13,0.611
scatter.TE,13,0.7296
scatter.MQ,13,0.5461
scatter.F,14,0.2119
scatter.TE,14,0.6013
scatter.MQ,14,0.646
scatter.F,15,0.5435
scatter.TE,15,0.7265
scatter.MQ,15,0.6987
scatter.F,16,0.1875
scatter.TE,16,0.5626
scatter.MQ,16,0.6094
scatter.F,17,0.6397
scatter.TE,17,0.6899
scatter.MQ,17,0.6128
scatter.F,18,0.2582
scatter.TE,18,0.5821
scatter.MQ,18,0.5185
scatter.F,19,0.3078
scatter.TE,19,0.7044
scatter.MQ,19,0.5657
scatter.F,20,0.7851
scatter.TE,20,0.7192
scatter.MQ,20,0.7147
scatter.F,21,0.5549
scatter.TE,21,0.5972
scatter.MQ,21,0.6077
scatter.F,22,0.7511
scatter.TE,22,0.6295
scatter.MQ,22,0.7103
scatter.F,23,0.484
scatter.TE,23,0.637
scatter.MQ,23,0.5608
scatter.F,24,0.5868
scatter.TE,24,0.6554
scatter.MQ,24,0.5555
scatter.F,25,0.6407
scatter.TE,25,0.7342
scatter.MQ,25,0.7663
scatter.F,26,0.2139
scatter.TE,26,0.464
scatter.MQ,26,0.6684
scatter.F,27,0.2757
scatter.TE,27,0.5815
scatter.MQ,27,0.6023
scatter.F,28,0.249
scatter.TE,28,0.6054
scatter.MQ,28,0.5665
scatter.F,29,0.2215
scatter.TE,29,0.6057
scatter.MQ,29,0.6021
scatter.F,30,0.6246
scatter.TE,30,0.5408
scatter.MQ,30,0.6676
scatter.F,31,0.8009
scatter.TE,31,0.7665
scatter.MQ,31,0.6748
scatter.F,32,0.1762
scatter.TE,32,0.4978
scatter.MQ,32,0.6085
scatter.F,33,0.7402
scatter.TE,33,0.6062
scatter.MQ,33,0.6515
scatter.F,34,0.3155
scatter.TE,34,0.6582
scatter.MQ,34,0.6675
scatter.F,35,0.3559
scatter.TE,35,0.6263
scatter.MQ,35,0.6605
scatter.F,36,0.2642
scatter.TE,36,0.5967
scatter.MQ,36,0.5783
scatter.F,37,0.4328
scatter.TE,37,0.6369
scatter.MQ,37,0.5959
scatter.F,38,0.6091
scatter.TE,38,0.6115
scatter.MQ,38,0.7144
scatter.F,39,0.5414
scatter.TE,39,0.7031
scatter.MQ,39,0.6342
scatter.F,40,0.774
scatter.TE,40,0.7424
scatter.MQ,40,0.6996
scatter.F,41,0.6784
scatter.TE,41,0.634
scatter.MQ,41,0.6156
scatter.F,42,0.3841
scatter.TE,42,0.6806
scatter.MQ,42,0.6687
scatter.F,43,0.3248
scatter.TE,43,0.6156
scatter.MQ,43,0.6118
scatter.F,44,0.4598
scatter.TE,44,0.6384
scatter.MQ,44,0.7143
scatter.F,45,0.4869
scatter.TE,45,0.6625
scatter.MQ,45,0.5336
scatter.F,46,0.4685
scatter.TE,46,0.6852
scatter.MQ,46,0.4765
scatter.F,47,0.4445
scatter.TE,47,0.5879
scatter.MQ,47,0.6846
scatter.F,48,0.4931
scatter.TE,48,0.6603
scatter.MQ,48,0.5698
scatter.F,49,0.3762
scatter.TE,49,0.5856
scatter.MQ,49,0.5905
scatter.F,50,0.5994
scatter.TE,50,0.5944
scatter.MQ,50,0.6147
scatter.F,51,0.3253
scatter.TE,51,0.7224
scatter.MQ,51,0.6421
scatter.F,52,0.5653
scatter.TE,52,0.5284
scatter.MQ,52,0.5764
scatter.F,53,0.3288
scatter.TE,53,0.5683
scatter.MQ,53,0.5984
scatter.F,54,0.7625
scatter.TE,54,0.7138
scatter.MQ,54,0.6677
scatter.F,55,0.2289
scatter.TE,55,0.4017
scatter.MQ,55,0.541
scatter.F,56,0.1811
scatter.TE,56,0.5409
scatter.MQ,56,0.6727
scatter.F,57,0.2198
scatter.TE,57,0.6004
scatter.MQ,57,0.7037
scatter.F,58,0.8047
scatter.TE,58,0.6651
scatter.MQ,58,0.7186
scatter.F,59,0.8872
scatter.TE,59,0.883
scatter.MQ,59,0.7468
scatter.F,60,0.7066
scatter.TE,60,0.6526
scatter.MQ,60,0.6554
scatter.F,61,0.3249
scatter.TE,61,0.5957
scatter.MQ,61,0.5928
scatter.F,62,0.4893
scatter.TE,62,0.6261
scatter.MQ,62,0.6035
scatter.F,63,0.6179
scatter.TE,63,0.7003
scatter.MQ,63,0.6107
scatter.F,64,0.3835
scatter.TE,64,0.7336
scatter.MQ,64,0.616
scatter.F,65,0.8983
scatter.TE,65,0.7303
scatter.MQ,65,0.7311
scatter.F,66,0.3948
scatter.TE,66,0.5182
scatter.MQ,66,0.6296
scatter.F,67,0.6643
scatter.TE,67,0.6862
scatter.MQ,67,0.7081
scatter.F,68,0.8104
scatter.TE,68,0.6817
scatter.MQ,68,0.6342
scatter.F,69,0.3677
scatter.TE,69,0.5466
scatter.MQ,69,0.5233
scatter.F,70,0.3741
scatter.TE,70,0.5527
scatter.MQ,70,0.5982
scatter.F,71,0.3214
scatter.TE,71,0.5398
scatter.MQ,71,0.6581
scatter.F,72,0.7118
scatter.TE,72,0.6031
scatter.MQ,72,0.6427
scatter.F,73,0.6934
scatter.TE,73,0.6706
scatter.MQ,73,0.7415
scatter.F,74,0.404
scatter.TE,74,0.5698
scatter.MQ,74,0.5309
scatter.F,75,0.3377
scatter.TE,75,0.6186
scatter.MQ,75,0.6031
scatter.F,76,0.3903
scatter.TE,76,0.5699
scatter.MQ,76,0.6168
scatter.F,77,0.2183
scatter.TE,77,0.5941
scatter.MQ,77,0.5403
scatter.F,78,0.2466
scatter.TE,78,0.6306
scatter.MQ,78,0.6375
scatter.F,79,0.8017
scatter.TE,79,0.6588
scatter.MQ,79,0.6735
scatter.F,80,0.3696
scatter.TE,80,0.4424
scatter.MQ,80,0.6981
scatter.F,81,0.8416
scatter.TE,81,0.6754
scatter.MQ,81,0.8138
scatter.F,82,0.3273
scatter.TE,82,0.5773
scatter.MQ,82,0.7009
scatter.F,83,0.1672
scatter.TE,83,0.5571
scatter.MQ,83,0.5097
scatter.F,84,0.6775
scatter.TE,84,0.717
scatter.MQ,84,0.6739
scatter.F,85,0.4827
scatter.TE,85,0.6615
scatter.MQ,85,0.6708
scatter.F,86,0.3293
scatter.TE,86,0.514
scatter.MQ,86,0.6438
scatter.F,87,0.6827
scatter.TE,87,0.6254
scatter.MQ,87,0.6882
scatter.F,88,0.1584
scatter.TE,88,0.6149
scatter.MQ,88,0.5583
scatter.F,89,0.7423
scatter.TE,89,0.7673
scatter.MQ,89,0.6487
scatter.F,90,0.7146
scatter.TE,90,0.6476
scatter.MQ,90,0.7025
scatter.F,91,0.401
scatter.TE,91,0.5268
scatter.MQ,91,0.7301
scatter.F,92,0.7119
scatter.TE,92,0.5936
scatter.MQ,92,0.6598
scatter.F,93,0.5081
scatter.TE,93,0.6419
scatter.MQ,93,0.6786
scatter.F,94,0.2551
scatter.TE,94,0.6594
scatter.MQ,94,0.6755
scatter.F,95,0.725
scatter.TE,95,0.704
scatter.MQ,95,0.6293
scatter.F,96,0.7368
scatter.TE,96,0.8194
scatter.MQ,96,0.6529
scatter.F,97,0.3432
scatter.TE,97,0.7021
scatter.MQ,97,0.656
scatter.F,98,0.6343
scatter.TE,98,0.6862
scatter.MQ,98,0.6633
scatter.F,99,0.4614
scatter.TE,99,0.5582
scatter.MQ,99,0.5697
scatter.F,100,0.5664
scatter.TE,100,0.6817
scatter.MQ,100,0.6615
scatter.F,101,0.8896
scatter.TE,101,0.756
scatter.MQ,101,0.6971
scatter.F,102,0.7542
scatter.TE,102,0.6923
scatter.MQ,102,0.6827
scatter.F,103,0.8278
scatter.TE,103,0.6337
scatter.MQ,103,0.7707
scatter.F,104,0.6012
scatter.TE,104,0.6075
scatter.MQ,104,0.7105
scatter.F,105,0.8119
scatter.TE,105,0.6903
scatter.MQ,105,0.6654
scatter.F,106,0.3331
scatter.TE,106,0.6355
scatter.MQ,106,0.7037
scatter.F,107,0.7588
scatter.TE,107,0.6583
scatter.MQ,107,0.7188
scatter.F,108,0.6244
scatter.TE,108,0.8013
scatter.MQ,108,0.6899
scatter.F,109,0.5866
scatter.TE,109,0.7124
scatter.MQ,109,0.6434
scatter.F,110,0.4292
scatter.TE,110,0.6897
scatter.MQ,110,0.6757
scatter.F,111,0.3196
scatter.TE,111,0.6862
scatter.MQ,111,0.6886
scatter.F,112,0.6686
scatter.TE,112,0.7219
scatter.MQ,112,0.6718
scatter.F,113,0.7418
scatter.TE,113,0.7437
scatter.MQ,113,0.7199
scatter.F,114,0.273
scatter.TE,114,0.635
scatter.MQ,114,0.5402
scatter.F,115,0.1735
scatter.TE,115,0.579
scatter.MQ,115,0.5729
scatter.F,116,0.6187
scatter.TE,116,0.5584
scatter.MQ,116,0.6267
scatter.F,117,0.1404
scatter.TE,117,0.5323
scatter.MQ,117,0.532
scatter.F,118,0.6732
scatter.TE,118,0.7297
scatter.MQ,118,0.6841
scatter.F,119,0.6275
scatter.TE,119,0.6808
scatter.MQ,119,0.7062
scatter.F,120,0.2584
scatter.TE,120,0.5132
scatter.MQ,120,0.5774
scatter.F,121,0.7982
scatter.TE,121,0.8041
scatter.MQ,121,0.7033
scatter.F,122,0.5852
scatter.TE,122,0.6538
scatter.MQ,122,0.6299
scatter.F,123,0.4378
scatter.TE,123,0.7011
scatter.MQ,123,0.6092
scatter.F,124,0.8251
scatter.TE,124,0.6731
scatter.MQ,124,0.7099
scatter.F,125,0.3697
scatter.TE,125,0.6392
scatter.MQ,125,0.6474
scatter.F,126,0.7262
scatter.TE,126,0.6482
scatter.MQ,126,0.6547
scatter.F,127,0.6655
scatter.TE,127,0.7079
scatter.MQ,127,0.7282
scatter.F,128,0.1354
scatter.TE,128,0.5159
scatter.MQ,128,0.6081
scatter.F,129,0.5975
scatter.TE,129,0.6393
scatter.MQ,129,0.7225
scatter.F,130,0.7287
scatter.TE,130,0.8017
scatter.MQ,130,0.6758
scatter.F,131,0.4943
scatter.TE,131,0.7428
scatter.MQ,131,0.6849
scatter.F,132,0.7811
scatter.TE,132,0.7161
scatter.MQ,132,0.6811
scatter.F,133,0.1863
scatter.TE,133,0.6056
scatter.MQ,133,0.5526
scatter.F,134,0.7184
scatter.TE,134,0.6719
scatter.MQ,134,0.6637
scatter.F,135,0.1899
scatter.TE,135,0.5005
scatter.MQ,135,0.6221
scatter.F,136,0.7497
scatter.TE,136,0.6551
scatter.MQ,136,0.7995
scatter.F,137,0.7322
scatter.TE,137,0.6969
scatter.MQ,137,0.5724
scatter.F,138,0.6724
scatter.TE,138,0.7519
scatter.MQ,138,0.6316
scatter.F,139,0.8713
scatter.TE,139,0.7445
scatter.MQ,139,0.655
scatter.F,140,0.5122
scatter.TE,140,0.6179
scatter.MQ,140,0.6323
scatter.F,141,0.4307
scatter.TE,141,0.5146
scatter.MQ,141,0.6177
scatter.F,142,0.5641
scatter.TE,142,0.617
scatter.MQ,142,0.7079
scatter.F,143,0.353
scatter.TE,143,0.6197
scatter.MQ,143,0.5449
scatter.F,144,0.7811
scatter.TE,144,0.7587
scatter.MQ,144,0.6809
scatter.F,145,0.5547
scatter.TE,145,0.6308
scatter.MQ,145,0.5346
scatter.F,146,0.184
scatter.TE,146,0.5996
scatter.MQ,146,0.5742
scatter.F,147,0.525
scatter.TE,147,0.7082
scatter.MQ,147,0.606
scatter.F,148,0.1572
scatter.TE,148,0.6098
scatter.MQ,148,0.5984
scatter.F,149,0.5531
scatter.TE,149,0.617
scatter.MQ,149,0.6174
scatter.F,150,0.6029
scatter.TE,150,0.5867
scatter.MQ,150,0.6904
scatter.F,151,0.722
scatter.TE,151,0.7548
scatter.MQ,151,0.7252
scatter.F,152,0.728
scatter.TE,152,0.7357
scatter.MQ,152,0.738
scatter.F,153,0.8767
scatter.TE,153,0.7323
scatter.MQ,153,0.7783
scatter.F,154,0.8404
scatter.TE,154,0.7085
scatter.MQ,154,0.7417
scatter.F,155,0.1908
scatter.TE,155,0.6165
scatter.MQ,155,0.4768
scatter.F,156,0.8254
scatter.TE,156,0.6918
scatter.MQ,156,0.6469
scatter.F,157,0.2062
scatter.TE,157,0.5128
scatter.MQ,157,0.5397
scatter.F,158,0.3253
scatter.TE,158,0.68
scatter.MQ,158,0.6167
scatter.F,159,0.5439
scatter.TE,159,0.6537
scatter.MQ,159,0.5663
scatter.F,160,0.238
scatter.TE,160,0.569
scatter.MQ,160,0.6369
scatter.F,161,0.362
scatter.TE,161,0.5026
scatter.MQ,161,0.7102
scatter.F,162,0.6749
scatter.TE,162,0.6932
scatter.MQ,162,0.5973
scatter.F,163,0.3266
scatter.TE,163,0.5172
scatter.MQ,163,0.636
scatter.F,164,0.6882
scatter.TE,164,0.7734
scatter.MQ,164,0.6178
scatter.F,165,0.233
scatter.TE,165,0.6197
scatter.MQ,165,0.6237
scatter.F,166,0.1376
scatter.TE,166,0.5166
scatter.MQ,166,0.6253
scatter.F,167,0.4211
scatter.TE,167,0.6824
scatter.MQ,167,0.6239
scatter.F,168,0.3295
scatter.TE,168,0.5768
scatter.MQ,168,0.713
scatter.F,169,0.8005
scatter.TE,169,0.6647
scatter.MQ,169,0.739
scatter.F,170,0.2806
scatter.TE,170,0.5906
scatter.MQ,170,0.6407
scatter.F,171,0.2076
scatter.TE,171,0.4871
scatter.MQ,171,0.6841
scatter.F,172,0.6258
scatter.TE,172,0.5834
scatter.MQ,172,0.659
scatter.F,173,0.3682
scatter.TE,173,0.5249
scatter.MQ,173,0.5095
scatter.F,174,0.2164
scatter.TE,174,0.6563
scatter.MQ,174,0.5367
scatter.F,175,0.2754
scatter.TE,175,0.5721
scatter.MQ,175,0.5677
scatter.F,176,0.8098
scatter.TE,176,0.6691
scatter.MQ,176,0.6868
scatter.F,177,0.6666
scatter.TE,177,0.7216
scatter.MQ,177,0.6695
scatter.F,178,0.7006
scatter.TE,178,0.675
scatter.MQ,178,0.7505
scatter.F,179,0.6245
scatter.TE,179,0.6534
scatter.MQ,179,0.6255
scatter.F,180,0.2622
scatter.TE,180,0.64
scatter.MQ,180,0.6377
scatter.F,181,0.2635
scatter.TE,181,0.6332
scatter.MQ,181,0.5522
scatter.F,182,0.5882
scatter.TE,182,0.5856
scatter.MQ,182,0.6382
scatter.F,183,0.6422
scatter.TE,183,0.8021
scatter.MQ,183,0.6707
scatter.F,184,0.694
scatter.TE,184,0.6493
scatter.MQ,184,0.6703
scatter.F,185,0.3089
scatter.TE,185,0.5346
scatter.MQ,185,0.6136
scatter.F,186,0.4736
scatter.TE,186,0.6244
scatter.MQ,186,0.6825
scatter.F,187,0.6936
scatter.TE,187,0.7141
scatter.MQ,187,0.6809
scatter.F,188,0.4901
scatter.TE,188,0.5959
scatter.MQ,188,0.6764
scatter.F,189,0.1993
scatter.TE,189,0.5908
scatter.MQ,189,0.5622
scatter.F,190,0.3657
scatter.TE,190,0.6789
scatter.MQ,190,0.6156
scatter.F,191,0.6694
scatter.TE,191,0.6442
scatter.MQ,191,0.6728
scatter.F,192,0.8592
scatter.TE,192,0.8787
scatter.MQ,192,0.817
scatter.F,193,0.8122
scatter.TE,193,0.7716
scatter.MQ,193,0.6672
scatter.F,194,0.2659
scatter.TE,194,0.6653
scatter.MQ,194,0.5312
scatter.F,195,0.6656
scatter.TE,195,0.6294
scatter.MQ,195,0.6962
scatter.F,196,0.2357
scatter.TE,196,0.5933
scatter.MQ,196,0.5601
scatter.F,197,0.2649
scatter.TE,197,0.4906
scatter.MQ,197,0.6135
scatter.F,198,0.23
scatter.TE,198,0.5714
scatter.MQ,198,0.5308
scatter.F,199,0.845
scatter.TE,199,0.7469
scatter.MQ,199,0.7131
scatter.F,200,0.8154
scatter.TE,200,0.7287
scatter.MQ,200,0.6864
scatter.F,201,0.8928
scatter.TE,201,0.7071
scatter.MQ,201,0.6709
scatter.F,202,0.2486
scatter.TE,202,0.4904
scatter.MQ,202,0.626
scatter.F,203,0.4687
scatter.TE,203,0.7737
scatter.MQ,203,0.6199
scatter.F,204,0.5471
scatter.TE,204,0.4778
scatter.MQ,204,0.6388
scatter.F,205,0.4809
scatter.TE,205,0.6506
scatter.MQ,205,0.6656
scatter.F,206,0.2793
scatter.TE,206,0.569
scatter.MQ,206,0.4863
scatter.F,207,0.7351
scatter.TE,207,0.7672
scatter.MQ,207,0.5891
scatter.F,208,0.4774
scatter.TE,208,0.5624
scatter.MQ,208,0.6308
scatter.F,209,0.787
scatter.TE,209,0.6705
scatter.MQ,209,0.6884
scatter.F,210,0.5392
scatter.TE,210,0.6169
scatter.MQ,210,0.7094
scatter.F,211,0.7519
scatter.TE,211,0.7737
scatter.MQ,211,0.7344
scatter.F,212,0.8488
scatter.TE,212,0.7486
scatter.MQ,212,0.7896
scatter.F,213,0.2199
scatter.TE,213,0.5155
scatter.MQ,213,0.5618
scatter.F,214,0.1865
scatter.TE,214,0.5225
scatter.MQ,214,0.5656
scatter.F,215,0.624
scatter.TE,215,0.5947
scatter.MQ,215,0.6431
scatter.F,216,0.238
scatter.TE,216,0.4803
scatter.MQ,216,0.4837
scatter.F,217,0.2109
scatter.TE,217,0.5869
scatter.MQ,217,0.5219
scatter.F,218,0.7694
scatter.TE,218,0.6949
scatter.MQ,218,0.6314
scatter.F,219,0.7216
scatter.TE,219,0.7803
scatter.MQ,219,0.6749
dea_sample.all,0,0.7249
dea_sample.all,1,0.6456
dea_sample.all,2,0.9187
dea_sample.all,3,0.6075
dea_sample.all,4,0.8465
dea_sample.all,5,0.8467
dea_sample.all,6,0.7354
dea_sample.all,7,0.9937
dea_sample.all,8,0.7146
dea_sample.all,9,0.9259
dea_sample.all,10,0.8794
dea_sample.all,11,0.633
dea_sample.all,12,0.7109
dea_sample.all,13,0.5948
dea_sample.all,14,0.6892
dea_sample.all,15,0.6108
dea_sample.all,16,0.8057
dea_sample.all,17,0.7346
dea_sample.all,18,0.5781
dea_sample.all,19,0.8227
dea_sample.all,20,0.7442
dea_sample.all,21,0.6577
dea_sample.all,22,0.7751
dea_sample.all,23,0.7491
dea_sample.all,24,0.6813
dea_sample.all,25,0.5975
dea_sample.all,26,0.8777
dea_sample.all,27,1.0
dea_sample.all,28,0.7298
dea_sample.all,29,0.7547
dea_sample.all,30,0.9636
dea_sample.all,31,0.799
dea_sample.all,32,0.8203
dea_sample.all,33,0.9001
dea_sample.all,34,0.7279
dea_sample.all,35,0.792
dea_sample.all,36,0.7234
dea_sample.all,37,0.9925
dea_sample.all,38,0.7062
dea_sample.all,39,0.9042
dea_sample.all,40,0.786
dea_sample.all,41,0.8589
dea_sample.all,42,0.6916
dea_sample.all,43,0.7941
dea_sample.all,44,0.6614
dea_sample.all,45,0.7095
dea_sample.all,46,0.8673
dea_sample.all,47,0.7343
dea_sample.all,48,0.9125
dea_sample.all,49,0.708
dea_sample.all,50,0.7946
dea_sample.all,51,0.7327
dea_sample.all,52,0.7809
dea_sample.all,53,0.7594
dea_sample.all,54,0.4734
dea_sample.all,55,0.9767
dea_sample.all,56,0.6197
dea_sample.all,57,0.5944
dea_sample.all,58,0.7689
dea_sample.all,59,0.8344
dea_sample.all,60,0.6064
dea_sample.all,61,0.8742
dea_sample.all,62,0.9196
dea_sample.all,63,0.7936
dea_sample.all,64,0.9159
dea_sample.all,65,0.6339
dea_sample.all,66,0.7074
dea_sample.all,67,0.7784
dea_sample.all,68,0.7622
dea_sample.all,69,0.6629
dea_sample.all,70,0.837
dea_sample.all,71,0.6562
dea_sample.all,72,0.7333
dea_sample.all,73,0.7061
dea_sample.all,74,0.8286
dea_sample.all,75,0.5353
dea_sample.all,76,0.8401
dea_sample.all,77,0.9598
dea_sample.all,78,0.7468
dea_sample.all,79,0.5697
dea_sample.all,80,0.7619
dea_sample.all,81,0.7417
dea_sample.all,82,0.7109
dea_sample.all,83,0.6471
dea_sample.all,84,0.561
dea_sample.all,85,0.6487
dea_sample.all,86,0.8302
dea_sample.all,87,0.633
dea_sample.all,88,0.6776
dea_sample.all,89,0.7778
dea_sample.all,90,0.822
dea_sample.all,91,0.8132
dea_sample.all,92,0.7552
dea_sample.all,93,0.717
dea_sample.all,94,0.7978
dea_sample.all,95,0.7256
dea_sample.all,96,0.8035
dea_sample.all,97,0.7067
dea_sample.all,98,0.7057
dea_sample.all,99,0.8011
dea_sample.all,100,0.7967
dea_sample.all,101,0.6356
dea_sample.all,102,0.7627
dea_sample.all,103,0.9128
dea_sample.all,104,0.6807
dea_sample.all,105,0.6722
dea_sample.all,106,0.855
dea_sample.all,107,0.8384
dea_sample.all,108,0.8039
dea_sample.all,109,0.7218
dea_sample.all,110,0.7548
dea_sample.all,111,0.4894
dea_sample.all,112,0.5986
dea_sample.all,113,0.6343
dea_sample.all,114,0.569
dea_sample.all,115,0.5668
dea_sample.all,116,0.7401
dea_sample.all,117,0.849
dea_sample.all,118,0.81
dea_sample.all,119,0.7503
dea_sample.all,120,0.8612
dea_sample.all,121,0.591
dea_sample.all,122,0.9025
dea_sample.all,123,0.5505
dea_sample.all,124,0.8827
dea_sample.all,125,0.6061
dea_sample.all,126,0.6975
dea_sample.all,127,0.5955
dea_sample.all,128,0.8056
dea_sample.all,129,0.7209
dea_sample.all,130,0.7514
dea_sample.all,131,0.8283
dea_sample.all,132,0.7078
dea_sample.all,133,0.9896
dea_sample.all,134,0.8047
dea_sample.all,135,0.9025
dea_sample.all,136,0.8424
dea_sample.all,137,0.7993
dea_sample.all,138,0.7093
dea_sample.all,139,0.834
dea_sample.all,140,0.6142
dea_sample.all,141,0.8172
dea_sample.all,142,0.9202
dea_sample.all,143,0.6731
dea_sample.all,144,0.6642
dea_sample.all,145,0.6452
dea_sample.all,146,0.7185
dea_sample.all,147,0.7804
dea_sample.all,148,0.8846
