firm,year,ind,prov,SOE,East,Exposure,DigBase,Phone,Post,rel,Size,ROA,Lev,Growth,TobinQ,Board,Indep,CR,Fixed,Intan,FirmAge,Dual,GAI,Train,EntryTask,OLC,ILM,Youth,Mid,lnYouthN,Promo,IV_bartik,IV_phone,Treat,HighExp
958,2024,14,19,1,0,0.5192673029105892,1.5669564307737067,2.4645909096663803,1,2,23.876933128980305,0.13528711340764465,0.3505967176523956,0.503719070952926,1.207284772159363,2.0906004244228398,0.35875639116384583,0.7711369676274861,0.19086253578323595,0.06005932688645336,2.9444389791664403,1,3.0756531147763795,0.8387555879491828,0.42866370154089567,1.6070645061156748,0.5938288725420334,0.29566827661853856,0.3340534317815534,9.743999701522766,0.06362456788919593,5.343286502883037,2.1939100127708935,0.01705798501781075,1
959,2014,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-8,25.53144636922578,0.09023003513852354,0.45244014810337607,-0.4187621333288878,1.379847331763813,2.2157066551833577,0.36517668033464257,1.037465200448876,0.17963735750060364,0.0,3.044522437723423,0,0.24499614791241386,0.8300548767442244,0.42380840136277176,-0.8046231283454669,0.40852227048602974,0.3895340045605661,0.3111360578825413,11.57406715569449,0.10403999277988828,0.8837354196519783,0.005421553358718344,-0.0,0
959,2015,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-7,22.17430404901458,-0.022066089961882973,0.17116191950945303,-0.5335884090938257,0.79,2.393228329401254,0.4288408635586552,0.22077431809058742,0.1677976884429422,0.051754348178812096,3.091042453358316,0,0.0,0.6464241366060912,0.4173026421967267,0.9791558275701785,0.4466141159646805,0.4074765855991583,0.3984294213218564,8.365687297475187,0.10177888661316407,0.8055260454970536,0.007318331552009217,-0.0,0
959,2016,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-6,22.284688930012575,-0.026750310153671054,0.5173734693913173,0.5412495677934861,1.153285820374283,1.925457433681376,0.38934964757838564,0.5196548275451821,0.12046353356111268,0.09679958418479553,3.1354942159291497,0,0.9510368306548561,1.173640130850121,0.4470153643380613,0.26795850421543266,0.23610428839990452,0.328622198598631,0.2965794344582506,8.476034058369791,0.04731675365978755,0.8048241032066434,0.009878714302241003,-0.0,0
959,2017,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-5,20.952434007446964,0.06524877365291121,0.15936603559117274,0.4520085877778561,4.249086083845067,2.166609448870923,0.33091861665491656,0.8440179421422864,0.30918376949580917,0.10178273380616543,3.1780538303479458,1,0.8785719256288087,0.5124742942813512,0.4822548297491272,1.0733438698747482,0.2600891942981997,0.34145421949229676,0.33320719061256054,7.010043340398227,0.021131181725038573,0.8041241190716423,0.013334869508407045,-0.0,0
959,2018,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-4,22.054533326895942,0.012365828854527684,0.3231678946780248,0.14061458105351735,3.2378480050074154,2.464315821674658,0.4629234422045337,0.2200404029132729,0.18208205767771904,0.048632126868648096,3.2188758248682006,1,0.8240272240574602,0.2625175876441061,0.4282129538242867,0.48758341163149427,0.19952165594995233,0.20477636564541057,0.3086552252874437,7.50086400113787,0.09134287548145727,0.8986611780446827,0.01800019105379994,-0.0,0
959,2019,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-3,25.53144636922578,0.02420086765474892,0.3528517354206997,0.03135588312414209,1.8637938254337174,2.216703386059197,0.5473165010328546,0.06919953328129559,0.33512580570395406,0.06332764206500331,3.258096538021482,0,0.41341494811454854,1.9212315055753533,0.4984713206553179,-0.9704784822105357,0.6081845339687546,0.39720864710299525,0.3738227686589187,11.57406715569449,0.09386650343826311,0.8011238424351912,0.024297716432022626,-0.0,0
959,2020,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-2,20.690972984340206,0.010344316965374783,0.6125366094999176,-0.13862686253898093,1.6530030429996194,2.1478714180443386,0.3939780733818719,0.7030987567348643,0.08587410070748709,0.06944504658694983,3.295836866004329,0,1.859973367240221,0.9356424756688616,0.5146193447787653,-0.6513350204261623,0.21580943967532162,0.25357080835371454,0.26486501442237453,6.350721993618058,0.1002078526256953,0.8954588244622624,0.03279848652974991,-0.0,0
959,2021,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,0,-1,22.919914052995807,0.05087122646496977,0.5109337480266998,0.5364904894535477,2.0683604636504564,1.8702114491776398,0.3354835376918631,0.7440334540074488,0.002,0.019410228681654325,3.332204510175204,0,0.9689276220955273,0.22579111622275178,0.431779893583454,-1.6552360419043834,0.24418370372238038,0.3133016010701243,0.4116626757277745,8.80302874171339,0.09661549989239755,0.9221987168004985,0.04427332591734582,-0.0,0
959,2022,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,1,0,22.26262578813978,0.05922781847969369,0.3127204487874621,-0.5774748791052925,0.79,2.1990287115539995,0.4210533506437832,0.9944186593696641,0.39189792296436343,0.009852866267888935,3.367295829986474,0,0.8983770829228065,0.7330866179805595,0.3989569109073117,1.8354812844657176,0.6922156155278462,0.2260816623237764,0.37134114654135486,8.020047058210515,0.08273387278522638,2.5658889086376973,1.7561763539204094,-0.11685003452337872,0
959,2023,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,1,1,21.32953827215325,0.06882857949774912,0.27198425532464365,0.46642709851051944,1.7412794693930085,2.079010846746452,0.3940722679742708,0.3253453545342376,0.08229210271281122,0.12099977165967024,3.4011973816621555,0,2.2934207073180506,0.8378032479799842,0.4257245879549303,1.30187890132936,0.12296364921560438,0.26541076646059425,0.26320313815080404,7.072591705477387,0.09092778331369783,4.152565085124149,3.374315275819356,-0.11685003452337872,0
959,2024,15,13,0,1,0.38535928336939973,1.5762207497911251,4.980228244184349,1,2,23.22566508370564,0.17655600948316588,0.5249704624609363,-0.4319785562247985,2.4160143785673895,1.9481758362578776,0.3287866248652994,0.37899042393463306,0.2867107827891657,0.03747377326259163,3.4339872044851463,1,3.394921534679543,0.7089766282160798,0.34111173088572344,-1.3099768315731104,0.31827501842881295,0.258187388094847,0.37262811270721874,9.010635693120117,0.07781583127461318,5.265135273066586,4.433260127653181,-0.11685003452337872,0
960,2014,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,0,-8,23.885757806675365,0.037901751555798384,0.2703738011194514,0.24743554274707372,3.3267565451434264,2.188845156018567,0.37820285564317385,1.012084241050743,0.22802525178873456,0.041021451440927274,2.302585092994046,1,0.5789325320721695,1.4298206343646414,0.38869585824638864,0.2027254431576192,0.4806012494807827,0.31425312733727395,0.2336121404529538,10.034455492656267,0.04262793314329369,0.45197139207118026,0.0013312606306242617,-0.0,0
960,2015,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,0,-7,22.982456470629785,0.11880454589704642,0.4562968033433194,0.08338270628617295,2.790455262264862,2.2982962945583236,0.3816275282214621,0.6965406818381665,0.002,0.07489630135536288,2.3978952727983707,1,1.023626564316284,0.9991943244884192,0.514762716856323,1.2921244855277778,0.24158954143623984,0.3223130405853724,0.2909076333346489,9.017731294631457,0.09396092898285095,0.44944618258414587,0.0017970138874273435,-0.0,0
960,2016,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,0,-6,22.4041123328492,-0.06506653299995717,0.64569827879702,-0.32991096791745506,1.5707743354649881,2.6153648608443616,0.5642311347846978,1.237863684009232,0.22849335165523538,0.0,2.4849066497880004,0,0.7392428804061995,1.416178531036067,0.43859006046069743,-0.7717884944696776,0.5779796605654623,0.18456309242732225,0.18331267343402852,7.755346867466175,0.07601082202989981,0.39789531175624365,0.0024257150232801917,-0.0,0
960,2017,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,0,-5,22.918347859527323,0.0034560888194807814,0.26518301123371485,-0.2480583901532991,3.1143684564895318,2.04956530993299,0.35520087572540004,0.2093954695179149,0.17775685558186366,0.0,2.5649493574615367,0,0.5465289101520749,1.0378062133903985,0.5306861394924557,-0.3863888815809682,0.2756527031951462,0.2885296494852444,0.25556767722806606,8.817573591037398,0.07048755215829877,0.4365313037862311,0.0032743727888441955,-0.0,0
960,2019,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,0,-3,22.057376676931483,0.061580058680088284,0.07619377288197676,-0.33649532898812445,2.271220305110158,1.61,0.33268538389673746,0.29191627956359917,0.3073411738802451,0.023682651128958676,2.70805020110221,0,1.017823165856134,1.423818557314504,0.518178064647834,-0.4613713387569654,0.527147112037268,0.3286560819866763,0.21653106225549557,8.096823226227016,0.08437864386961748,0.4124171649486469,0.005966296218040113,-0.0,0
960,2020,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,0,-2,22.5545238268447,-0.05470012676872943,0.47137644269577783,0.26383519032547786,1.6020158001575429,1.9442880770211843,0.39616048102768675,0.31376286006555726,0.209689990026159,0.01801457311495849,2.772588722239781,0,1.0698261172359398,1.0391779160331314,0.4803932702359312,-1.3459718511584826,0.16889754676222554,0.21799323764928033,0.18791212451908465,8.100122362693622,0.07688542321062992,0.44597065515254436,0.008053657498528842,-0.0,0
960,2021,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,0,-1,22.606149267283755,0.05902209525047279,0.20180343023118136,0.22320086743032852,1.9811787557733944,2.030237472319683,0.3886272330588157,1.03843967502151,0.1800403987927092,0.05533980095329793,2.833213344056216,1,0.1979017579941324,0.14728082821546024,0.5828943471677391,-1.2454474209272388,0.5143878376473701,0.20815533481689236,0.36121392683958525,8.128629340665581,0.021131181725038573,0.45701301457974897,0.010871300507589679,-0.0,0
960,2022,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,1,0,21.56990200198008,-0.011613199506402952,0.49313033709336834,-0.171171486215986,1.1952772267441105,1.8610965600539366,0.41205556010546346,0.20197121077552996,0.3561618593313277,0.08597246163834596,2.8903717578961645,0,0.4733585136474403,0.6794874050871792,0.3277971719458422,1.8738141790611218,0.20988264559922787,0.2184215043450216,0.2323246303220842,7.289150212380637,0.06712615985473422,1.3754821061194586,0.43122852173868254,-0.044520309574596795,0
960,2023,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,1,1,21.51536731673102,0.11850393828503125,0.25601554930338033,0.25177723482147496,1.6399307955072915,2.188159531003521,0.3804218923975659,1.165345890412261,0.33480277008046067,0.0,2.9444389791664403,1,1.619738472332363,1.4780129025285649,0.43966484164607217,0.17919930723816524,0.3292831686127898,0.2718001119098563,0.16017347061350995,7.260447175123615,0.05381179411879955,2.266092765497736,0.8285619977877128,-0.044520309574596795,0
960,2024,0,24,1,1,0.45768900831818166,0.824824655556151,1.2228933949979501,1,2,21.391483610833635,-0.11696467576742282,0.03,0.9904278145225803,3.3064421522449923,2.036631413393986,0.35680539020162727,3.2507898741444197,0.27477150874333117,0.07098720113729858,2.995732273553991,0,2.74957795332957,0.9346046358665803,0.29316624007668063,0.5218949100509094,0.4590382501696785,0.14581948875314193,0.2819395991727567,6.546260989653486,0.1035840170995626,2.8634914909410454,1.0885855552394972,-0.044520309574596795,0
961,2016,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,0,-6,22.11646478287894,-0.11696467576742282,0.1975687256727691,-0.15772943502180198,1.596121821941524,1.775010542837756,0.40169713463315065,0.06919953328129559,0.37103317967523436,0.07520918703866086,2.302585092994046,1,0.035055659716309584,0.7973278235452997,0.5394904228949385,1.0308252632617703,0.4288602504164814,0.3636844285323865,0.29890125730334416,8.272743420240312,0.0815155587480275,0.884016238838685,0.006283135103831193,0.0,1
961,2017,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,0,-5,19.888658360857438,0.03345607434296712,0.5813272761523753,0.38057539490664266,1.4875453699270011,2.2378214777511656,0.39350817951191824,0.19011167541685686,0.1337501022225158,0.06632723674703,2.3978952727983707,1,0.32254472800962847,0.1371541262067754,0.44122695000717593,-0.8217314843177087,0.26677278407461413,0.1801023559200265,0.18331987757789908,5.371862074887792,0.07844396105038969,1.0394149433911324,0.0084813452590965,0.0,1
961,2018,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,0,-4,22.665954136475232,0.04302634221889398,0.39277430340481423,-0.2438872968204886,1.4740648866475035,2.3973451707802416,0.3910961581768772,0.26581877101362394,0.03864922062832399,0.017512633593053484,2.4849066497880004,0,0.901376357730501,1.3401004592705168,0.5116816764812575,0.16775185878591214,0.49603083274523074,0.34893937125971114,0.2550092813629703,8.868224435278416,0.06723071204477253,1.079221221962161,0.01144861859808439,0.0,1
961,2019,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,0,-3,20.80812439669009,0.07141214667921278,0.3048244312009941,0.41379051093210656,2.03324992961416,2.295245215178815,0.29,0.637140237452009,0.037492824862860374,0.0788068180454749,2.5649493574615367,0,0.34947970961362795,0.6373890912609197,0.46490622161356615,0.8927945581535907,0.32986895354995416,0.3442594400269908,0.2698089019027828,6.8132048659970375,0.12682083770185493,1.0388582955827483,0.015454018649202648,0.0,1
961,2020,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,0,-2,20.898128884638837,0.014970936663153363,0.879106345991338,-0.05470848246471602,1.4937742828716185,2.157505435127152,0.4084003367341655,0.8504158772695993,0.055587713753296714,0.08175918559602846,2.6390573296152584,0,0.3273652319557952,0.48174458828854766,0.4239605834199957,1.1477263379084266,0.13438946527674145,0.24766956067006887,0.33233504197693275,6.493929914670082,0.09653250888164415,0.9394583709225768,0.020860743186069997,0.0,1
961,2021,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,0,-1,23.769604239959698,0.06261940467070605,0.5468553118031163,0.8848687181098124,2.431060235527062,2.0217222807916557,0.44469309862844536,0.23912972685303482,0.070827381223793,0.0,2.70805020110221,1,0.6326543251151316,0.5336844483567151,0.49121345361324786,-0.9818990409172736,0.22499797314839703,0.2947625838291672,0.3081639306064461,9.501419017592601,0.10983955047565849,0.957651321425248,0.02815905792229768,0.0,1
961,2022,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,1,0,22.5303581797103,0.006508849299756418,0.6340121360193386,-0.2040728544558149,3.0158748682733876,2.1976144248188305,0.4404153320705893,0.5130514941471709,0.23409983062097853,0.07268993006254858,2.772588722239781,0,2.117635911305423,0.5002920234048456,0.4018199734267601,-1.399053649768634,0.3327321420836736,0.21528548372594375,0.3761326307322211,8.07083100872272,0.100369160327566,3.2769054455503297,1.1169766591318924,0.040495950048185514,1
961,2023,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,1,1,21.702048614664797,-0.03240509315147101,0.5164855225495103,0.2232732925551434,1.6885346708127213,2.0614731461359956,0.29958087218402385,0.5139791258195096,0.002,0.03713826274102727,2.833213344056216,1,2.685681910676141,0.7843858676092839,0.43439497728947457,-0.4836690925320561,0.5703540176867229,0.24823937472895813,0.26642185504794597,7.4549357386807085,0.08865206389314097,5.369142619158049,2.1461576994978877,0.040495950048185514,1
961,2024,9,28,0,0,0.542705267940964,1.9528665641289762,3.167562695788029,1,2,21.941804307026143,0.03188671990308353,0.45054045419723615,-0.21334651718815772,1.3137335786203854,2.0223478207889536,0.3390612621017828,2.7443507010941417,0.17573410028520878,0.13195373119036233,2.8903717578961645,0,3.808595937843854,0.2117792257136409,0.32439887395044703,0.6499845820479284,0.417676507225599,0.23948214098559154,0.3146330207846154,7.689163874253651,0.10736756351406655,6.870453649060967,2.8196758687670482,0.040495950048185514,1
962,2017,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,0,-5,22.039028780111714,0.04646110924167354,0.3760923013656441,0.4144593750850573,2.916246335948917,2.2340890083590734,0.3223061794463327,0.3389005616609282,0.2092859510601943,0.0666022377975076,2.3978952727983707,0,0.14745407265500177,0.7756408624674644,0.3587031332497719,0.8399172719996146,0.43768319586378207,0.23624612320877864,0.23894278217715972,7.6750578041703506,0.07266394824534766,0.9850172458821349,0.010918256548728163,-0.0,0
962,2018,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,0,-4,22.703821637446122,-0.05745639356791096,0.33545865473682124,0.34771220357112337,2.519910274663882,1.8354950742660623,0.3304875518008327,0.2806342660082843,0.002,0.08917296210329342,2.4849066497880004,0,0.3161420125191114,1.2886806024971496,0.4823481547510188,1.03671646335566,0.36689734067358176,0.25712032902864834,0.19042846387900286,8.353132190738053,0.053467949016661784,1.1071355112005394,0.014738104765675086,-0.0,0
962,2019,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,0,-3,22.524293209362586,0.019272600790379082,0.7009750547574852,0.6548430508544006,1.529371831599821,2.261123590232513,0.40206155632263846,1.0974557960428093,0.22312696648547214,0.07958350818859655,2.5649493574615367,1,0.0,1.0085130490600906,0.5423397708571668,0.5292066736467641,0.3567603670927688,0.24883918795395718,0.19975762284293577,8.144136566551696,0.08370043657889288,1.1046237096322689,0.019894360524924385,-0.0,0
962,2020,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,0,-2,23.843328710571026,0.014804228518744092,0.7044965762681308,-0.17423091310974803,1.5144782701744193,2.3260280740567145,0.3756931093799265,1.487511776615742,0.002,0.0,2.6390573296152584,1,1.007720730408683,0.7384303028638283,0.46495775905961384,0.30633836896520383,0.531439213859144,0.09652595376117792,0.21729200122845288,8.738978964475466,0.09215912384879446,1.1836477938369312,0.02685457777566153,-0.0,0
962,2021,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,0,-1,23.671962377938037,-0.006503201513567251,0.03,-0.0030852502805678306,0.79,2.1732915938989956,0.3606110901643115,0.35516158547037924,0.2519126609995751,0.038149744057753406,2.70805020110221,1,0.5812601528655534,0.5416524129546028,0.47749124172394286,0.5392371205107249,0.4646702570118705,0.14929055319365056,0.24374223454560923,8.819042884016655,0.06955915045105665,1.0868938212090722,0.03624988833421151,-0.0,0
962,2022,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,1,0,23.764419417031963,0.08587220640970325,0.39494649613640936,0.9904278145225803,2.7110428885612468,1.8040556032096866,0.4070407727404907,0.06919953328129559,0.41637903354814937,0.0,2.772588722239781,0,1.4201980297333507,0.867623098367986,0.3814075774279718,-0.6899032914383124,0.5424015905896397,0.2541276225795012,0.27621792050584576,9.384979164601724,0.055426861318281645,3.2835466929272186,1.4379131317951372,-0.09668521622884951,0
962,2023,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,1,1,24.0843701081097,-0.05866836794168241,0.33926964316106384,-0.68,0.79,1.894032045945903,0.429963652046892,1.1222080478678182,0.2001995551594146,0.0,2.833213344056216,0,2.4489788533965724,1.8415528887150054,0.49422097481887056,-1.0339124603141043,0.679683663863346,0.20173204692924884,0.16572603180879864,9.534099805939427,0.07186378329996229,5.542541567570132,2.762804677950627,-0.09668521622884951,0
962,2024,11,26,0,1,0.40552410166392894,1.942991691425778,4.0776859201318345,1,2,21.866809927343297,0.1335826006033714,0.21257757114904816,-0.009386056758439731,1.9733145948126256,1.6776011204818115,0.4300821408109473,0.8993566888849835,0.20458075172826024,0.06825850741166756,2.8903717578961645,0,3.7187180829495348,1.0894618753993388,0.34046092392901467,1.894683644530303,0.3670271443079936,0.105512041350591,0.1989094777368608,6.8214477000039295,0.10415316613755082,6.883082481067097,3.6298421510948087,-0.09668521622884951,0
963,2014,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-8,22.747901170672872,0.04807272967145192,0.4067967159638146,0.033873747024388556,1.6167230700522184,2.1637353237428503,0.4793090701127139,0.3031588128935354,0.34811387869606575,0.04703074887240308,2.8903717578961645,0,0.657828083727454,1.1816401093363142,0.43189831115975374,-0.3247470996790166,0.3995759036114244,0.27069831863064286,0.32735827657269795,8.563854933059881,0.08155407567008606,0.6730982450554545,0.004439031849976978,-0.0,0
963,2015,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-7,23.235474719361406,0.15325999888558473,0.13373792451450434,-0.1718908318776189,2.769687708857829,2.2104938284360434,0.3991582950134925,0.6704366512256928,0.09567727134495485,0.14223753339045028,2.9444389791664403,1,0.9238299702615976,0.808878784357406,0.45166223857478044,2.4550214560173655,0.3826440860164914,0.3886947775827567,0.2980392461250881,9.547846192802014,0.09984677505509429,0.6708813781841834,0.005992066239801822,-0.0,0
963,2016,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-6,24.10770254999469,0.13740628359648155,0.13687684990286603,-0.42990587076107145,1.0731671225580819,1.8365908153403294,0.34099408466135883,0.46344074062673074,0.17309105690915697,0.06845571012370155,2.995732273553991,0,0.6521134471135972,0.8469741605221619,0.443156751692041,1.7823056772518782,0.47876267032510006,0.4175427564143076,0.3509764393208728,10.396098261956466,0.16840549137432148,0.593898389580529,0.008088443389375312,-0.0,0
963,2017,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-5,22.452115340577354,0.042455778665524864,0.5133854062027126,0.5176823159005668,1.576493751192054,2.25234391836519,0.4154162870977086,0.4155114488208711,0.24947522106602182,0.022957516278300227,3.044522437723423,1,0.24747362616795832,1.1902743730860728,0.3763724018815156,0.510166879646863,0.5485051758144657,0.2873512610723336,0.3809416949818616,8.364920198665175,0.07133273726993437,0.6531256741252291,0.010918256548728163,-0.0,0
963,2018,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-4,22.539840073754903,0.02609316618991382,0.5475293217866767,-0.03551696002437835,1.0857488092846665,1.9923447793343332,0.41800599911690806,0.6849042477735966,0.1504208494270189,0.040167574064888946,3.091042453358316,1,0.4584066294943843,1.0699337692231035,0.4917935912721667,2.2001153136134004,0.36680205550936373,0.37347995012497365,0.41031186519904744,8.420794511701786,0.0673785406176095,0.5660592185136196,0.014738104765675086,-0.0,0
963,2019,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-3,22.818411550633737,0.08880120386775717,0.38078721862630677,0.4264547046109538,1.4522585965423724,1.992983479157538,0.3795094958358378,0.16696134428132214,0.14600282238166049,0.13268216002551142,3.1354942159291497,0,0.8284448670902995,1.0302871335515784,0.46132395752690836,1.0437157478368908,0.4325824668503809,0.1944975789923754,0.16507587017608627,8.213676136130177,0.08372189721398623,0.6162592370762923,0.019894360524924385,-0.0,0
963,2020,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-2,20.616492293577068,-0.02456722699046212,0.5056214802330941,-0.15954651356504196,1.1200321211825932,1.9845882312970484,0.34587700934012333,0.2545498427972942,0.3639817469569524,0.01579161793251042,3.1780538303479458,1,1.1771846923415086,0.4688751764292088,0.3666815941136283,1.1197099895803357,0.2865711300539482,0.2525008529841704,0.24858222023825283,6.339605137665603,0.07465534767578054,0.6641206526026936,0.02685457777566153,-0.0,0
963,2021,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,0,-1,22.986298611959107,0.022005253236361856,0.22988058853013732,0.5991130731094323,0.9768334750033651,2.052333594164113,0.3013083079229449,0.7942524025601329,0.09993537065470222,0.0,3.2188758248682006,1,0.22532262835016165,0.921000737898279,0.4538271323973892,-1.6963335454817243,0.2874685295874467,0.30182280936368433,0.23584016482269732,8.857977148343934,0.13453327808178256,0.6811404562236918,0.03624988833421151,-0.0,0
963,2022,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,1,0,21.605231141319347,0.006643818952125801,0.0881180175490684,0.3238980723515935,2.798944504008056,2.4582953327487127,0.29,0.08930369963225772,0.01611777701887293,0.08619503760852687,3.258096538021482,1,0.9157885039860021,1.0580042128102585,0.41375787752874155,-0.4775127284649777,0.40764057243665097,0.35710037555458235,0.36903989150410976,7.557171984589949,0.07818625572088671,2.0474417345536384,1.4379131317951372,-0.038916283656572126,0
963,2023,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,1,1,21.376107753235612,0.15065962578599978,0.5792319535825157,0.4850348539973873,1.81839625054919,2.367073365622935,0.43890902594902,1.5397087458632712,0.09521699030243633,0.05399764655624617,3.295836866004329,0,2.6888182256384923,0.7060177533185074,0.4476873788950953,1.907014360235238,0.4207065033156288,0.33429706786369023,0.3320613144475585,7.294121534319273,0.09269612380666373,3.370693130936641,2.762804677950627,-0.038916283656572126,0
963,2024,0,26,0,1,0.4632930342362063,1.2296813245062872,4.0776859201318345,1,2,23.723259117113,0.05044823568553652,0.4253048390351218,0.05642801697889133,0.79,2.044472359743571,0.3436746357977979,0.9884373612227548,0.18857524382680324,0.06955063350615985,3.332204510175204,0,3.6508110730913335,1.0418811389042868,0.38916492660257834,0.5362637350017183,0.5806393364611945,0.20151483679751647,0.39253231981510384,9.12923673764153,0.05808486066377397,4.262525859947845,3.6298421510948087,-0.038916283656572126,0
964,2015,3,14,1,0,0.4954512106926262,1.2063418604937597,1.02142730874285,0,-7,21.63161964985356,-0.08350888195668928,0.4664008803853345,0.6054989652503813,2.2539756677912535,2.08688597131498,0.42177594094644133,1.6962655799833493,0.31420649594143346,0.0,2.302585092994046,1,0.0,0.21891736528751418,0.531763026540183,-0.9620909487491351,0.2727620163667851,0.15032289869879759,0.2773500836864703,6.776773900426124,0.10605881637608924,0.6432247119905109,0.0015009640793844626,-0.0,0
964,2016,3,14,1,0,0.4954512106926262,1.2063418604937597,1.02142730874285,0,-6,23.726359696877758,0.12659116253089164,0.6318104869609243,-0.30310241203175675,2.222527388581528,2.1316564827425015,0.3734515556283677,0.7448277576298624,0.08908381003938012,0.04580516693174884,2.3978952727983707,0,0.7217622512133824,1.039209810163879,0.4785019759679247,1.0807807852681626,0.461589598027601,0.3459039568238008,0.2941751721954261,9.865225243757713,0.06520091203137958,0.5579669041543271,0.002026089582412324,-0.0,0
964,2017,3,14,1,0,0.4954512106926262,1.2063418604937597,1.02142730874285,0,-5,21.78661365784286,-0.030894098485231974,0.4745442069764507,0.7332840082202002,1.0550213275817,2.013694661993665,0.3749237366488676,1.2737828316142115,0.30964051807250237,0.0,2.4849066497880004,0,0.4072648349444578,0.493751826390244,0.5240152133217446,-1.099792014888721,0.19987538702059443,0.3653740189309893,0.24923857769172442,7.89654078710807,0.1458369469133652,0.623324432600654,0.0027349348677572615,-0.0,0
964,2018,3,14,1,0,0.4954512106926262,1.2063418604937597,1.02142730874285,0,-4,22.42829849697654,0.04141231459826239,0.6053946121225463,0.15728930017501105,3.4318565454742647,2.0861780409438593,0.3635598787330704,0.403482895463676,0.28808797999814095,0.10330194833410086,2.5649493574615367,1,0.5750990780816616,0.026009613598924588,0.4803053016507986,-0.26887343843860345,0.37699398376639776,0.15780882037118366,0.22546800798231498,7.729721356780067,0.09976537112875843,0.6086474626614352,0.003691775919388851,-0.0,0
964,2019,3,14,1,0,0.4954512106926262,1.2063418604937597,1.02142730874285,0,-3,21.321950891287052,0.021235409868574133,0.3979530566101412,0.4080703696526188,0.8111446667467117,2.293567347651423,0.36358770593111955,3.4349561183822233,0.40139306311678924,0.08650416692785462,2.6390573296152584,1,0.6458310160457749,0.9096879116516057,0.3740257910027205,0.46667237504784936,0.41570399545191505,0.14739204165644373,0.2474870363948685,6.535760101714811,0.08131865523490152,0.7176163967668643,0.004983376240384038,-0.0,0
964,2020,3,14,1,0,0.4954512106926262,1.2063418604937597,1.02142730874285,0,-2,23.1150078632508,0.061197170634328696,0.39237058900974775,-0.38521282049875394,1.6344251515329402,1.9084511375362951,0.3346055818623726,1.990841829046022,0.4960597293531522,0.0,2.70805020110221,0,0.7655629391300973,0.7804661248118423,0.47874581438855773,-0.4299931978471575,0.42273990088420554,0.3043213731353931,0.2662945772310216,9.157713734777067,0.07618214255652726,0.6842317450505068,0.006726854309547381,-0.0,0
