pid,prov,year,t,region,manu_share,prov_a,edu_base,ai,lnai,ai_std,routine,newjob,match,lnpgdp,indus,open,urban,fis,wage,edu_level,train,lnyemp,yshare,hskill,lskill,yunemp,ai_sq,lnai_sq,iv_bartik,iv_hist
7,黑龙江,2020,7,1,0.3872182860813737,0.9000274260670583,1.7981683232155619,9.4490883564656,2.3465147359895786,0.6238625438293482,36.51650806169972,7.830732233847329,0.7590349863269242,11.235964146470595,1.0903394202694585,31.989747060365318,63.415184180878136,26.470264399954612,11.323838241447213,58.34559700890686,16.037443695831975,6.828267334395876,27.419577953473286,38.654416374816854,28.400152593311077,12.433835323277094,0.38920447359322546,5.506131406216242,19.167305161027997,1.579848350740439
7,黑龙江,2021,8,1,0.3872182860813737,0.9000274260670583,1.7981683232155619,12.668997428311298,2.6151303070302756,0.9686727989808036,37.08631446579778,8.839743833770177,0.7850170685203403,11.53280150962161,1.3200117297585634,39.68471204050378,70.779953677141,25.990968725302686,11.448320233958759,62.17883484362114,21.19496476897674,6.916734475080983,28.58453448513968,43.89549584332137,25.611887397213295,11.70682613781252,0.9383269914853044,6.838906522748264,20.832343791177905,1.9124480035279
7,黑龙江,2022,9,1,0.3872182860813737,0.9000274260670583,1.7981683232155619,15.201241863063975,2.785087897514073,1.1868400478584422,33.93654949210443,10.09640880077311,0.8111043216710858,11.548130742420947,1.3981498478909744,43.923798609235085,65.23803521305717,22.177547780646847,11.518111880021698,58.553506573908,22.338204175143076,6.902158126916284,28.66061736473079,40.32183184910968,26.94161989704938,10.906433920128805,1.4085892992006295,7.756714596879361,23.310540822098694,2.400008858182246
7,黑龙江,2023,10,1,0.3872182860813737,0.9000274260670583,1.7981683232155619,19.819708581661374,3.035900066050505,1.5087968409552734,34.85878079654352,12.5224123899403,0.7874005074165779,11.430030596535463,1.460472215921957,31.500564833910833,66.61289438972112,24.926532356392315,11.603920180464296,60.88812700776501,20.18648042480605,7.0777211909449305,30.226900170898023,41.76645119842571,26.392282400538416,11.666970809675009,2.2764679072766127,9.21668921104546,25.982346996060176,2.8800106298186954
7,黑龙江,2024,11,1,0.3872182860813737,0.9000274260670583,1.7981683232155619,24.44621983847836,3.236567199095213,1.7663846087737438,32.077489625262665,11.255322438908967,0.8186344752647601,11.456548325798764,1.6005389541269763,31.833374526518405,65.885728941154,26.121163558407673,11.707915514130374,62.758529014694865,24.03047091474322,7.190923721603925,26.87211558276773,42.41276841959584,25.33949341452417,12.270166903705178,3.120114586112772,10.475367234259034,28.46054402698097,3.3033192788209185
8,上海,2013,0,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,0.7696539931860124,0.5707840434005361,-1.6555665704982503,42.09057701736304,1.2,0.24021389830753198,10.715869069041693,1.103008326681758,47.852667826078395,48.29804749298414,26.00056788343429,10.851298904650685,40.9254273655786,10.625545510310676,6.591571818245395,26.70723433548445,28.447642491398142,33.29169088885617,7.1381195095682415,2.740900669351338,0.3257944242006651,5.3516064804072,0.1713796802333688
8,上海,2014,1,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,0.8991337902469393,0.6413978823484208,-1.564922622604571,47.68109396848253,2.408531826889642,0.19401462934790698,10.686669152968381,1.1924029388366464,23.741567475441858,57.01797768924986,22.7130278110039,10.956979767106047,35.41231570833268,14.340197916129405,6.722867635456885,28.31312649997743,29.404873233565507,35.26854414403147,8.825154578908856,2.4489828147395682,0.4113912434810386,6.378368188857417,0.2570695203500532
8,上海,2015,2,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,2.3137706399013527,1.1980867071649155,-0.8503251218667699,42.195097318292206,4.053612254166207,0.30193683385525233,11.339675072858304,1.4242491594533244,29.550973264334164,51.24242260352019,25.203724844647862,10.753763713246679,38.871456714221104,14.996155759584141,6.632999916503938,25.120321211421892,31.154157837421153,33.439750865517745,8.968755112366438,0.723052812877737,1.43541175788527,7.591813844298585,0.3876445148135723
8,上海,2016,3,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,2.766133052072402,1.3260487594229864,-0.6860657391442232,40.61141350158153,3.4492615817483783,0.596274240437492,11.004608825000743,0.9995454769823472,34.22691209645049,62.39807564502091,23.61959835763832,10.996267613714558,42.669082563507175,16.010745376427415,6.660866186993689,25.430716185834974,33.73639791486807,28.492685656320518,10.418274331904026,0.4706861984275093,1.7584053123672412,8.960829455565541,0.5631046636239261
8,上海,2017,4,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,3.5882366413623465,1.5234957762635875,-0.43261149599691695,39.267324670891895,2.4893535661867334,0.3057208540626648,11.141872380931366,1.3791931602124063,33.40238945479501,54.98486921297418,22.689440121005248,10.974412549004489,38.29205663156186,13.372210231084336,6.529315606143393,24.134940717135798,34.94069319688083,30.478383455567148,11.969260273820254,0.18715270646869048,2.3210393802929907,10.423187040327974,0.7834499667811146
8,上海,2018,5,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,5.114140396804429,1.8106041863722209,-0.06406277872732977,38.50644827840373,6.900270682979508,0.39063161556025927,11.162915191533118,1.0342899332168891,39.37512586908238,57.96711022778985,22.484423260973156,10.977115240947331,40.90934859383016,15.785100520858371,6.622016763973277,25.7524902917188,36.57979611927127,30.526229842512436,10.771885478072647,0.004104039618266816,3.278287519708612,12.196684536741989,1.1058069843629275
8,上海,2019,6,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,7.312047914879236,2.117706018323049,0.3301506342263112,32.65308456453998,5.792955316918257,0.641193512092414,11.164820397898053,1.3469286243575336,32.32296652171016,62.98655474020081,22.471310987634208,11.22503579283713,42.98821945638053,13.072767764971902,6.495870243797609,25.19911924452742,39.632668040811026,29.474725805889417,12.327735576407646,0.10899944128003553,4.484678780041662,13.876840059660527,1.43632493909871
8,上海,2020,7,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,8.085268261402828,2.2066542293596703,0.4443296269927289,39.52547676054344,9.722885405292814,0.656176600385858,11.168396680571615,1.1240610630937506,52.68754588175887,56.38882387046982,32.2222689189766,11.376914317225598,47.81491744701527,13.292314726391137,6.7693855397162785,26.518872995322486,37.17810063227257,29.12040798467024,10.361076230965033,0.19742881742349758,4.86932288795092,15.401425626753277,1.705635865179718
8,上海,2021,8,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,12.030555783079778,2.567297044339125,0.9072712970151439,36.46278770570463,7.269522323897505,0.6287276434245623,11.171946249001344,1.5088785619428244,24.504317136770258,57.59859692750198,23.786591611261777,11.564720060895935,48.588827954898925,13.911631168252079,6.661902948110045,26.396906294069204,39.82475868864565,30.484067097088236,13.672410190873512,0.8231412063875414,6.591014113872408,16.739327246855076,2.064717099954396
8,上海,2022,9,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,14.272199589283547,2.7260341553063268,1.1110352989400847,36.85232762726626,9.158492476011462,0.6976437312984273,11.169223038095577,1.5986144023779654,18.669531267014094,64.65960585740224,25.114810904843093,11.48055476557464,49.487935310042154,16.997144083617336,6.759313033827089,26.965482698961264,38.42755193128068,24.961761373815577,9.668289935918011,1.2343994354908834,7.431262215896679,18.730622681425196,2.591097546385457
8,上海,2023,10,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,13.210611571603721,2.6539889792971625,1.0185540052239146,35.623487471008694,11.56567303283002,0.6213764378519105,11.495409674657811,1.3358824003881267,30.42633274802315,67.93931733226209,25.357094731659924,11.419844272638105,51.938902134266726,16.736999013675593,6.787495973307775,27.849894149069883,39.924521282850286,26.471710641934976,11.986784664369647,1.0374522615576782,7.043657502230794,20.87748807182111,3.1093170556625487
8,上海,2024,11,0,0.31113991165158134,0.44583535310376005,0.3004460461952641,17.182213214936844,2.900443820335169,1.3349174844235299,36.2379076407057,11.514518030353948,0.736930213295457,11.641336003480891,1.6345973217705243,24.399150866674415,63.32817775086385,28.843380863538773,11.39163401174139,48.923893011765884,17.02555062798597,6.820761438336624,26.24047642399082,39.8761609631879,24.1143282889435,12.367418682593627,1.7820046902196451,8.41257435492047,22.868783506391228,3.5663295362848655
9,江苏,2013,0,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,1.0128603956737607,0.6995567928735812,-1.490266530629646,43.548120185081906,2.5011410936912846,0.24142072367157924,11.043901759073062,1.4281529298389306,44.57779890196045,62.76720983417366,20.866599858939132,10.86465344640302,42.24898335373152,15.591163648448275,6.845283344583024,28.011628108808253,30.757400682894318,31.369416118947136,7.630285153112975,2.2208943323149217,0.48937970645557055,4.4052575924967075,0.21257312878596812
9,江苏,2014,1,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,1.5247770916443424,0.9261527782934731,-1.1993950102400455,42.06719235826396,4.012588346052812,0.22505701664352332,10.968602558992005,1.4429390682931196,36.88445428724673,63.22557609730996,23.10566184316098,10.987966773539853,37.16204340074909,14.617657472707391,6.883826315461096,27.376659862280853,28.001219789084672,33.31351057170411,9.986251383571883,1.4385483905887189,0.8577589687407191,5.250452363150146,0.3188596931789522
9,江苏,2015,2,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,2.153532471192226,1.1485232439425777,-0.9139476078368585,40.93197855863485,6.751538024835554,0.3653343948559726,11.10217866485568,1.2408479704109956,26.999643868648832,60.45222148114995,27.73623525682855,11.095584709365868,39.48206254072883,16.061314242921345,6.886537416918323,26.688510063252284,33.91877380140396,33.28562798816315,8.195414191016317,0.8353002298707161,1.3191056418763818,6.249318910286027,0.4808201722539755
9,江苏,2016,3,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,3.629680977781698,1.5324879624373118,-0.4210686133675942,46.18474425071621,1.415525460596724,0.25826561715523466,10.985809749498916,1.3257745294797285,45.15050508822913,62.71751561705606,26.368195555222776,11.204979699301234,46.25642484100896,17.156998009267657,6.69620615347231,27.755255640268476,32.201061775151246,30.980801142863324,11.07595704766865,0.17729877716330855,2.3485193550152634,7.376245271157277,0.6984545660110381
9,江苏,2017,4,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,4.755157252825808,1.7500963663575846,-0.14173406478521836,38.22565768633305,2.3103258330933634,0.49083614301115797,11.33068655964429,1.2220500209302743,37.06817405889251,65.59052188849213,21.05214704973766,11.162157729306845,45.983981326247275,16.14686732853913,6.733178459674749,26.50850895316052,33.36986155682557,29.350080894778067,12.25037202514589,0.020088545120540473,3.062837291538021,8.58000752026975,0.97176287445014
9,江苏,2018,5,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,7.602655440689482,2.152070927772341,0.3742633904211922,38.16134538524045,11.592659644475546,0.6346837098118552,11.347552311305556,1.1832488962190315,47.99476187378973,57.23261230492853,19.312752702252574,11.372899778421615,45.11672425746047,16.158255980524682,6.795510835029069,29.16224640794632,35.71589548113525,28.085959610993502,12.07536678183826,0.14007308540956576,4.631409278162904,10.039889396852962,1.3716028071666038
9,江苏,2019,6,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,11.301721047026778,2.509739175112631,0.8333867359039984,37.377348957151945,9.024661215410967,0.7159596561858226,11.215980450581885,1.4253868175373539,34.54216290425425,69.2582132824057,24.586853992931278,11.330944895897725,43.59080396463767,14.132242255701584,6.84419676673383,29.11946343743411,36.947328203634584,25.40544438574717,12.41133329775378,0.6945334515807208,6.298790727095028,11.42293538519495,1.7815652698252566
9,江苏,2020,7,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,10.30794624111816,2.425505685762576,0.7252598285822728,37.938451419238056,9.143083068820495,0.7244716857460279,11.475886119772355,1.3372934454554066,38.41427770929575,67.30829363315324,23.266315837165994,11.430163464681609,52.23593823330367,17.889805919351858,6.8344247403073,27.096453587274592,35.87235574134953,25.163775906692212,11.363807800488397,0.5260018189551877,5.883077831666584,12.67792155980157,2.1156087579174923
9,江苏,2021,8,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,12.539443910220585,2.605607196494537,0.95644839158349,36.15641116332632,12.845902097529144,0.6892766797247909,11.347741281424977,1.5135329212715396,38.12442479268616,71.77459596628954,30.993457306427967,11.376682723141775,50.45212020786671,16.959206624469353,6.908617886277583,27.071868558963022,37.570169880927054,28.739730609862832,12.388675895475203,0.914793525762645,6.789188862424121,13.779235957925746,2.5610000753738063
9,江苏,2022,9,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,18.364818437963123,2.96345793713981,1.4158059958727045,35.86848330762744,9.572128860098157,0.800270026084963,11.431803169589303,1.6426715273291457,37.024719253580116,68.96578649142431,28.778424852434192,11.526306070433407,53.29915163025913,17.714285081327496,6.966175821739988,29.30729518990978,39.47227922551125,26.833896552986698,11.803218539017484,2.0045066179491005,8.782082945196938,15.418401573738475,3.213903256644994
9,江苏,2023,10,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,18.538888091355005,2.972406740766001,1.42729319019168,29.440601358397345,8.166325490052257,0.7291452535140964,11.615018372427961,1.5599835189808071,41.14395304632077,69.29474573032907,21.63104404624248,11.884686031267806,52.243556696591284,17.15342090968962,6.881040154895356,27.674449485418904,40.68568750550149,25.099379047236734,10.57795837902151,2.0371658507675434,8.83520183255116,17.185627003286573,3.856683907973993
9,江苏,2024,11,0,0.2561196274707388,1.0838062223089806,0.8980875368302119,16.604874704255693,2.868175835527199,1.2934964602001289,33.79795586742911,11.39443650744808,0.7899885390063781,11.812454994331839,1.572588668698606,39.347631786700724,68.15045364661303,22.861857584049666,11.625342076301006,55.44384206985738,23.412175246495146,7.065642921958904,28.750986098566123,42.82717021342482,25.967524271076105,12.079216946728492,1.6731330925502637,8.226432623502145,18.8247926190993,4.4235455847365746
10,浙江,2013,0,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,0.8088595031955186,0.5926965379440382,-1.6274384437285438,49.11084457214704,3.852212190578912,0.189555740662008,10.760902785038523,1.1404509115623127,21.888733506083867,46.68820466939949,23.543827186347546,10.540125817497854,28.28963330314951,8.523266518995037,6.737052929765053,26.62748333766432,30.17250826148295,32.13287684083567,7.950024063551782,2.6485558881255846,0.3512891860908487,6.272811434988944,0.22462293837921612
10,浙江,2014,1,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,1.321879878719071,0.8423771501197643,-1.30693418086271,45.275951702526804,1.2,0.3179812788060221,10.557366992208683,1.0031154572127639,22.916779477264146,50.908368563330505,25.7033367052615,10.54964279623491,28.582193693634302,12.939156214072494,6.44338973972179,23.88870393411847,29.50127688076285,33.96549358097809,9.346854586536125,1.7080769531072826,0.709599263043896,7.476315954492636,0.3369344075688242
10,浙江,2015,2,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,2.0308934170525483,1.1088574331725145,-0.9648649030607555,43.52122110717388,1.2,0.20565200996035027,11.050678277041047,1.13227789078793,23.07357983575289,53.68037762441562,24.899664334959006,10.678981285672066,36.57584422645175,11.829118417798407,6.437981775758129,24.079598314401814,32.09160852591837,32.700776417054726,9.397932986121786,0.930964281158441,1.2295648071019374,8.898639477542456,0.5080756939529888
10,浙江,2016,3,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,3.382902187514713,1.477711104855173,-0.49138330944465297,42.95221040484948,7.779072411291545,0.27933130418413527,10.640244488663559,1.128079436683656,32.97595510779193,54.77087817677178,25.514661631775002,10.902881954694863,36.8881157058053,14.498218380612688,6.391622330713421,23.142127276953584,35.75371531327447,32.98699012701887,10.945590192119672,0.24145755680077957,2.183630109412296,10.503312170214045,0.7380467975317101
10,浙江,2017,4,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,3.4931049493506863,1.5025439882284592,-0.4595064051426612,45.506303531048005,3.2129147189519376,0.4495035436655195,10.5980795448821,0.8886608966125655,33.084529561563386,54.17091578813659,24.445691789180202,10.933384937111386,34.41093660873774,12.215595111012124,6.420802134429409,24.239388164289466,31.997449854652597,31.44113975590397,11.311236261870802,0.2111461363671315,2.2576384365614843,12.2173943646587,1.026847718304988
10,浙江,2018,5,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,7.0222599965325765,2.082220177260522,0.2845989863317816,35.24566183755365,8.728790786832578,0.32276509355915234,11.062078662289014,1.0808614395582092,25.92921893782904,58.09792505382095,33.1479969674596,10.893556004258816,37.340452264909146,14.20350767914335,6.241753452566804,22.1902797726508,36.65779572335823,28.471130289560165,12.171414472457148,0.08099658302107761,4.335640866590841,14.296174898346896,1.4493527690658945
10,浙江,2019,6,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,6.224753567968063,1.977513125177082,0.15019104711526576,40.238090166963296,7.727769661909009,0.6453138797344254,10.56883981326052,1.1414807549311046,26.785815800711884,62.011453623177744,33.10563012190498,10.909268365007796,40.25687638465924,16.40543178109174,6.415189998034288,25.023767144959887,35.23798760690365,28.120358924180334,11.12295115805886,0.02255735063357998,3.91055816024763,16.265545930262032,1.8825541502258114
10,浙江,2020,7,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,7.981523686967397,2.195169543529672,0.4295872297592636,38.6123251040103,6.66273702821916,0.5107781970052473,10.882122080056432,1.2673281436689066,33.67918956914818,59.71611110785131,25.729441453822282,11.153830337054629,36.563799332812444,16.03167473253915,6.391551210419117,22.782464241231345,33.69085688429278,29.044187320683235,12.441287572365566,0.18454518797223834,4.818769324840268,18.052567792555394,2.235533053393151
10,浙江,2021,8,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,10.157766423668672,2.4121357956739056,0.7080974757262544,37.54962576738432,9.200406720264363,0.6272380087836779,10.92960791900394,1.379569341661807,18.236136796934264,56.84641516224322,25.736658213076495,11.19170830410333,42.63184577366222,12.771988898976572,6.40891850526907,23.85855229593486,35.35143486882058,29.04872197477463,11.811403520575313,0.5014020351298933,5.818399096771386,19.620770651302628,2.706171590949604
10,浙江,2022,9,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,13.3631536689168,2.664666154335347,1.0322598355856825,34.56390818161845,9.861267361493093,0.4703893848829635,11.056744124392033,1.2431487936803711,17.252786907832064,63.750976021225405,29.08134591990211,11.141920882864515,45.65003933233939,11.50812906082639,6.403159345152897,23.037809164146545,39.15712858555942,25.78373308246121,13.792579255350017,1.0655603681633803,7.100445714060328,21.954840022461305,3.3960849016857675
10,浙江,2023,10,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,17.019873023897226,2.8914752057567656,1.3234048596372856,37.33899528710572,9.63466077697671,0.4317503150006497,10.822122097863867,1.3876997153548798,16.45368365649832,58.636075270489975,27.851565788877014,11.2574079386774,39.18138306322931,13.065225400295164,6.267497305168573,22.307580523910605,38.68144384984718,28.522701896734784,13.301501590641168,1.7514004225115836,8.360628865506131,24.471258563241754,4.075301882022921
10,浙江,2024,11,0,0.3646983392435433,-0.07174931942323981,-0.2755010047803571,18.056017807122934,2.947382947075298,1.395171222526442,27.82596445115847,11.06787296477188,0.7761247803504898,11.07285712455808,1.2614782528636381,24.491174361402813,63.14283078440845,27.241196097776495,11.309537024096903,47.546424150535714,12.9816776306589,6.460852200203399,23.400317458208654,41.875295731839614,24.33119331043504,11.461383963527433,1.946502740165927,8.687066236710269,26.80532793440043,4.674296384367498
11,安徽,2013,0,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,0.8062227967321849,0.5912378121324924,-1.6293109473117369,42.75439819593029,1.2,0.14168352380108346,10.764197119961457,1.124002188455281,9.94689716451018,54.63846755710487,25.27806116587315,10.554311707203544,33.66004499813208,8.064799945468074,6.620258963593197,25.215492753421614,30.678370391085835,35.367227042221266,7.156185532542818,2.6546541630298695,0.34956215049521633,6.292636366223063,0.24125669477207426
11,安徽,2014,1,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,1.4200777411291634,0.8837996640861551,-1.2537618813030467,46.43935230301974,3.294753812704744,0.12256156465148817,10.92800388125342,0.9536243564654084,30.077486892422407,53.38575243963813,21.896417730438415,10.779062769750645,34.505793880762376,11.873873765223074,6.653497532100474,26.157793948485708,27.956959327496012,32.23451619507825,8.65480132575103,1.5719188550085548,0.7811018462388005,7.499944506254232,0.3618850421581114
11,安徽,2015,2,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,2.1396317650639647,1.1441055207706086,-0.9196184490625311,41.94004217260138,1.2,0.2595268348344998,10.547114786531424,0.9273567976256867,15.973571244655176,54.23890751416852,21.856505058846153,10.717391064130135,34.78342398598998,10.533139795687003,6.410564266869089,25.232433104691765,32.56759212109888,30.371118967239465,9.521901421997855,0.8456980918561751,1.3089774426577854,8.92676321720016,0.5456996667463585
11,安徽,2016,3,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,3.5149467279161986,1.5073933878882,-0.45328143937642407,46.67473724621081,7.856505905361001,0.3264889305537261,10.754908456763086,1.0920794157995701,23.3195577131224,53.72252494356489,20.850489577967465,10.569281463704296,33.76673646083363,14.00353181967982,6.430432229862032,25.62389609715979,33.71744211710381,32.82735798785545,8.920945925641975,0.2054640632831628,2.272234825849065,10.536507403908384,0.7927005685368155
11,安徽,2017,4,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,4.0859517367889024,1.6264821775307785,-0.3004122822265053,39.35721018345077,7.054840484813377,0.4040435667730435,10.877598627472883,1.2484619216783066,32.08707620610076,57.58594953167505,23.455444231128606,10.975616363993051,36.786879764333214,14.276544970965285,6.457797507309068,23.725353480796034,34.475671491007205,31.19021439713283,10.698431426172874,0.09024753931253747,2.645444273825263,12.256006876073988,1.1028877475294825
11,安徽,2018,5,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,6.5646244859714775,2.023482707670091,0.2092002229691062,36.39780579679396,6.866380242621759,0.5471936563309469,10.859249575098456,1.2703880010504425,20.39883851215756,59.70875725499844,28.572790659094927,10.97227602394794,42.0729665900091,11.377546119805313,6.433273337081335,24.045767253163472,36.4090056239572,26.67106387575846,14.084650654172895,0.04376473329032375,4.094482268239883,14.34135729976419,1.5566801019817174
11,安徽,2019,6,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,6.830275236162216,2.05799766087434,0.2535055838787109,36.31346497175883,7.492460595631727,0.2925204852073988,11.14683580864267,1.260636689265467,23.59473852341322,60.76901423538126,21.388678096898047,11.062801616139833,41.34224081428017,12.762541509707308,6.398076139679197,24.71956603034628,36.051511192389015,32.02803269356936,11.9815082267447,0.06426508105768614,4.235354372164255,16.316952437997013,2.0219608704707177
11,安徽,2020,7,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,8.547356289442307,2.256264287837955,0.5080119252887734,40.63828277127654,9.158630286905808,0.5090844297473552,10.799801601694025,0.8791531420219724,40.07624028748618,55.43673344082572,27.2140761977765,10.960903114735897,34.03356734489578,14.333845160149439,6.3851933070415265,23.715401693368758,36.45404837263656,29.445234058715116,11.802197472039204,0.2580761162356063,5.0907285365729145,18.109622100467536,2.401078533683977
11,安徽,2021,8,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,13.140808473248335,2.6490648351598307,1.01223309318662,31.10309044772782,10.477065618154944,0.7288761597185336,11.093110553070542,1.2820370072000524,12.692983428297254,56.306894870223644,25.264564623413726,11.112032041459733,39.077524680693244,14.027161167144191,6.412710415307151,24.411005201969896,38.65149947928025,28.096486359888587,14.17463857302156,1.0246158349421524,7.017544500880381,19.682781192023302,2.9065687513016565
11,安徽,2022,9,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,11.841667482977599,2.5526951561054343,0.8885274811296933,33.0008006366943,10.440843978994408,0.663587035019195,11.24153159059644,1.3215619310519124,18.862362336680196,57.80075044501406,26.070997400921716,11.129247183173625,42.06962836804138,14.80132393643168,6.551531072139951,24.13670295970744,36.67766999338316,27.244413443209158,12.607073385749064,0.7894810847226774,6.516252560004148,22.024227281780718,3.6475714566730275
11,安徽,2023,10,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,20.330696935557047,3.06014720590902,1.5399218515007003,36.707163203042505,13.232846647137077,0.697233402522919,11.217328205232617,1.4585399214282209,18.29665887449255,65.7808712055843,26.427569900411047,11.399113729153976,47.36817027402308,14.6993705919256,6.6640574950823055,24.945347103546172,40.284856721367824,26.8718049971283,12.009472365828287,2.3713593087293448,9.36450092183278,24.54859884730044,4.377085748007634
11,安徽,2024,11,1,0.3658509515245967,0.06816575233932978,-0.2469306739235039,20.173268401470413,3.052739461584885,1.530412848725449,36.35139361368773,16.785121339610352,0.7845757273477573,11.207719908554722,1.142617399334491,31.796102910529427,64.67308625319305,25.89711695323899,11.493407318460484,50.74989271428056,16.31796216787353,6.747687878311964,24.935089603024778,41.677607428230175,24.653373405000547,9.25191748593435,2.3421634875439437,9.319218220317573,26.89004493705785,5.020436934066498
12,福建,2013,0,0,0.42718670709545464,1.30430757632561,-0.1487220848142582,1.2940602159810222,0.8303232677005186,-1.3224072312761428,50.71430253734205,1.2,0.30998828496097947,10.955201772178093,1.3510809058312514,41.482338223672635,69.42146615234165,16.955175816556512,10.95629425288745,30.93688821155689,8.285554630343121,7.182454219471056,29.54118908321978,30.950478655473884,34.478455873225705,5.978927775848142,1.7487608853314338,0.6894367288848671,7.347611362041819,0.1908155439484179
12,福建,2014,1,0,0.42718670709545464,1.30430757632561,-0.1487220848142582,2.1920479160022217,1.1606626907537858,-0.8983647220936637,43.76290350855681,4.980212102862126,0.26260296503705033,11.211016902140347,1.1818702712995575,33.79530071365208,70.40845921219972,22.465535469684433,11.1244278115337,36.97194166022934,11.887097408103838,6.977045148708053,28.82298090686352,32.47399567281454,29.689333154106738,10.795751198187403,0.8070591739024257,1.3471378817078181,8.757327495456819,0.2862233159226269
12,福建,2015,2,0,0.42718670709545464,1.30430757632561,-0.1487220848142582,2.649141163154871,1.2944918421417488,-0.7265739965672016,41.207637788092654,6.223974172285947,0.2764457851598311,11.33079284228717,1.6460713089298198,60.15530366153126,65.78792888286213,24.40692541314712,11.10523990191843,33.0966631175381,12.912092756620568,6.972943606116963,29.562240546137737,31.386413246743654,28.413108715816218,9.822488978449202,0.5279097724876358,1.6757091293715385,10.423355653129093,0.43160658750237385
12,福建,2016,3,0,0.42718670709545464,1.30430757632561,-0.1487220848142582,3.596383289979003,1.5252697529363317,-0.43033431844242215,43.6300089788795,5.337370915797104,0.4405797621192235,11.464378651084687,1.2729546601194917,35.22095440829806,63.857473775471775,21.03500402560404,11.119335933025821,35.92673659568781,12.81958038814512,6.915754233399241,29.067547323221678,34.58004714479603,31.633739578247415,8.565398159402628,0.185187625629304,2.3264478192224582,12.302977164349095,0.6269653586876588
12,福建,2017,4,0,0.42718670709545464,1.30430757632561,-0.1487220848142582,5.131054485739465,1.813366755666436,-0.06051658734489668,42.94617685562778,6.154390757351731,0.32251174960722717,11.45637960018012,1.3538233802283517,35.51637042453122,64.78748286046218,15.800987745345132,11.223922242517585,39.28799931817608,11.653914475578327,6.809008419177146,25.762539116134626,33.204856174724114,29.773553763937493,12.361088502427837,0.0036622573438725085,3.2882989905562154,14.310754687697731,0.8722996294784819
12,福建,2018,5,0,0.42718670709545464,1.30430757632561,-0.1487220848142582,8.146433737810437,2.213364047882487,0.4529427324352348,41.88981663136849,11.714135570761254,0.5620706074607299,11.154287916780339,1.3509603687650789,32.56219036473046,63.629167051772306,19.53799373083842,11.363100765048955,37.53788209887179,10.258812669335175,6.851031247059519,27.187070668274192,37.971201684170374,32.04278050063554,10.9152859781432,0.20515711886589671,4.898980408458749,16.745718918141822,1.2312145811909823
12,福建,2019,6,0,0.42718670709545464,1.30430757632561,-0.1487220848142582,7.586914330892037,2.1502394550354844,0.3719124076421532,36.03902858179767,7.298381449688061,0.3870370005234267,11.524920489687537,1.4003522472159529,35.82186613321271,72.44782209544414,27.86720732004955,11.42822715004925,40.47124185819625,14.063978484026263,6.800265156546136,27.88532243383329,34.804812346309355,31.044361074825115,13.338324403751361,0.13831883895818314,4.623529713991297,19.05252713645728,1.599215987377217
