prov,pname,tier,major,degree,female,rural,party,gpa,intern,cert,sns,n_apply,search_cost,search_months,civil_exam,slow_emp,employed,match,wage,lnw,contract,insurance,quit_intent,quality,expect_wage,exp_gap,sat_pay1,sat_pay2,sat_pay3,sat_dev1,sat_dev2,sat_dev3,sat_env1,sat_env2,sat_env3,sat_overall,use_career_course,use_internship_prog,use_info_service,use_targeted_help,eff_career_course,eff_internship_prog,eff_info_service,eff_targeted_help
js,江苏,2,3,0,0,1,0,0.5271415555445009,2,0,3.4175245022237055,48,1667.0,3.3,0,0,1,0,4618.0,8.43771698991444,0.0,1.0,0.0,31.718840579710147,5245.0,0.12731353091595743,4.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.38,0,1,1,0,,4.09,2.39,
js,江苏,2,0,1,1,0,0,0.4969053125752145,1,0,2.6437533385458827,51,2476.0,6.3,0,0,0,1,,,,,,,7036.0,0.2739432659673966,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.74,1,1,0,1,2.94,2.64,,3.31
js,江苏,1,0,0,0,0,1,0.7587231850709177,2,0,3.831666428180038,43,3300.0,3.1,1,0,1,0,5909.0,8.684231891345675,1.0,0.0,0.0,43.620289855072464,6408.0,0.08107059740252076,3.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,2.98,1,1,1,0,1.73,3.34,3.32,
js,江苏,1,1,0,0,0,0,0.2635269007913698,2,0,3.1214477873080733,36,4544.0,5.3,0,0,1,1,4755.0,8.46695197497949,1.0,1.0,0.0,67.79710144927536,6601.0,0.3280244567092794,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.82,0,1,1,0,,4.91,3.25,
js,江苏,1,2,1,1,0,0,0.17209599243071583,0,0,2.767181014440159,59,2266.0,4.1,0,0,1,1,6051.0,8.707978826622321,1.0,1.0,0.0,79.87246376811595,6999.0,0.14554373406721766,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.52,1,0,1,1,4.01,,3.5,3.41
js,江苏,1,3,1,1,0,1,0.5905103165336236,3,0,3.3263373615771976,32,2388.0,4.7,1,0,1,0,5507.0,8.613775289262481,1.0,1.0,1.0,44.70144927536232,6874.0,0.2217261681472973,5.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.73,1,1,1,0,3.52,3.9,4.44,
js,江苏,1,4,1,1,0,0,0.5041894660209078,1,2,3.6925389891168594,50,561.0,5.0,0,0,0,1,,,,,,,7023.0,0.2720939162689682,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.82,0,0,1,0,,,2.6,
js,江苏,2,3,1,1,1,0,0.657563576289273,1,1,3.0326943422722037,61,2908.0,3.0,1,0,1,0,4501.0,8.412054873292933,0.0,1.0,1.0,20.820289855072463,4456.0,-0.01004809168581211,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.6,1,1,1,0,2.08,2.89,3.57,
js,江苏,1,0,0,0,0,0,0.5116875607304161,0,3,3.7736509106390237,52,2758.0,3.5,0,0,1,1,4572.0,8.427706024914702,1.0,0.0,0.0,51.34202898550725,7016.0,0.4282425091373163,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,2.06,0,0,1,0,,,3.28,
js,江苏,1,2,0,1,1,0,0.6290347982941115,0,1,2.385500201178915,47,1963.0,7.0,1,0,1,1,4822.0,8.480944058741116,1.0,1.0,1.0,58.34782608695652,5770.0,0.1794833007610297,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.91,0,1,0,0,,2.93,,
js,江苏,2,3,1,1,1,0,0.25417269458642333,1,1,4.182943505243507,47,974.0,4.9,1,0,1,0,8051.0,8.993551586299981,1.0,0.0,0.0,58.75072463768116,8006.0,-0.005605046747461984,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.07,1,0,1,0,3.43,,3.05,
js,江苏,1,2,1,1,0,0,0.22799585216831458,1,1,2.7551659677538587,53,3696.0,3.2,1,0,1,1,5908.0,8.68406264365127,1.0,1.0,0.0,78.59710144927536,6341.0,0.07072912004876208,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.67,1,0,0,0,4.46,,,
js,江苏,2,0,2,1,0,0,0.5930223961656106,1,0,3.941231077175695,55,3510.0,6.4,0,0,0,1,,,,,,,5586.0,0.04316690661506861,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.68,1,1,1,1,3.46,3.47,2.91,3.86
js,江苏,0,2,1,1,0,1,0.29145086348103716,1,1,2.970663910218844,31,3559.0,5.1,0,0,1,1,8074.0,8.996404301412886,1.0,1.0,0.0,93.88985507246377,11281.0,0.33447087219203375,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.32,1,1,1,0,3.23,2.86,3.06,
js,江苏,1,0,0,0,0,0,0.4456460918536318,1,3,2.5075584081011706,38,2029.0,2.6,0,0,1,1,10069.0,9.217216675915616,1.0,1.0,0.0,98.5855072463768,14536.0,0.3671669341603909,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.87,0,1,1,0,,2.5,3.41,
js,江苏,2,2,2,1,1,1,0.6986120797887443,4,0,2.9267882691670826,33,3281.0,2.6,0,0,1,0,5751.0,8.657129031713755,1.0,0.0,0.0,42.06666666666666,5841.0,0.015528262326554909,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.13,0,0,1,0,,,3.37,
js,江苏,1,0,2,0,0,0,0.5935391341690954,0,1,4.676366378895601,48,2032.0,10.0,1,0,1,0,5489.0,8.610501368549889,1.0,1.0,1.0,44.457971014492756,7245.0,0.2775654862048942,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.35,1,1,1,0,2.43,2.98,4.43,
js,江苏,0,4,0,0,0,0,0.432581379385204,2,1,5.0,24,2389.0,3.3,0,0,1,1,7112.0,8.86953877719374,1.0,1.0,0.0,88.4927536231884,8337.0,0.15891994121687247,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.13,1,1,1,0,3.34,3.09,3.55,
js,江苏,2,5,1,0,0,0,0.7137986043835253,1,3,2.7787935463075546,43,2998.0,5.0,0,1,0,1,,,,,,,7904.0,0.39027239953765047,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.64,1,1,1,0,2.91,3.88,3.06,
js,江苏,1,0,0,0,0,0,0.43513373545541834,2,3,3.1971965136693044,27,3965.0,5.8,0,0,1,1,7616.0,8.938006576471201,1.0,1.0,1.0,81.69855072463768,8608.0,0.12244070593036405,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.05,1,0,1,0,2.53,,3.88,
js,江苏,1,3,1,0,0,0,0.5952775769482139,0,0,4.903716191552469,40,3909.0,5.5,1,0,1,0,4948.0,8.506738733512378,1.0,1.0,0.0,49.565217391304344,6556.0,0.28139720635134147,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.23,1,1,1,0,1.66,3.64,2.81,
js,江苏,2,3,1,1,0,1,0.5488151160063118,2,0,5.0,52,1598.0,1.3,0,0,1,1,5489.0,8.610501368549889,1.0,1.0,0.0,74.45797101449276,6701.0,0.19951067942328216,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,4.85,0,1,0,0,,3.86,,
js,江苏,2,1,1,0,1,0,0.719860268328465,0,1,2.2456669578396777,65,2721.0,4.4,0,0,1,1,7595.0,8.935245415029874,1.0,1.0,1.0,81.4840579710145,7166.0,-0.058142517164974095,4.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.54,1,1,1,0,2.37,3.42,3.73,
js,江苏,2,2,2,1,1,1,0.9235100127636495,0,1,4.509577768326054,55,3346.0,5.2,0,0,1,1,5988.0,8.69751274553952,1.0,1.0,1.0,69.37391304347827,9921.0,0.5048962561103831,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.9,1,0,0,0,3.28,,,
js,江苏,1,2,1,1,0,0,0.15557792176862145,2,1,3.3405399157406768,27,2213.0,8.7,1,0,1,1,5884.0,8.679992081721329,1.0,1.0,0.0,78.41159420289856,6768.0,0.1399688195647304,5.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.78,1,1,1,0,3.11,3.81,4.02,
js,江苏,1,2,1,1,0,0,0.8010528246617519,1,0,3.303247510155807,60,5135.0,6.9,0,1,0,1,,,,,,,6902.0,0.25471466376789564,2.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.22,1,0,1,0,3.3,,3.55,
js,江苏,0,0,2,1,0,0,0.44297071317088654,2,1,3.0858019302965967,26,3185.0,6.6,1,0,1,0,8636.0,9.063694791634697,1.0,1.0,1.0,65.69855072463768,8499.0,-0.015991003136070603,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.01,0,1,1,0,,4.03,4.05,
js,江苏,1,0,1,1,1,0,0.7594955266117107,0,1,3.5138291355187126,45,1652.0,4.6,0,0,1,0,5525.0,8.617038526385954,0.0,0.0,0.0,24.86376811594203,5856.0,0.05818352925519399,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,3.61,1,0,1,0,3.03,,3.92,
js,江苏,1,4,1,0,1,1,0.2314611606996333,2,0,3.827328448046814,40,2607.0,5.0,0,0,1,1,4627.0,8.439663988907,1.0,1.0,0.0,66.79420289855072,4434.0,-0.04260659873074424,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.11,1,0,1,0,2.79,,3.24,
js,江苏,1,2,2,1,0,0,0.5886462342875064,0,0,3.9166704904224336,45,2084.0,2.4,0,0,1,1,4645.0,8.443546651247939,1.0,1.0,0.0,66.99130434782609,5585.0,0.18429306025536185,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.41,1,0,1,0,1.42,,1.88,
js,江苏,1,2,1,0,1,1,0.99,1,2,2.6236649448491285,48,4301.0,4.6,1,0,0,1,,,,,,,5417.0,0.012445595767845319,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.96,1,1,1,0,3.51,4.46,3.75,
js,江苏,2,0,2,1,0,0,0.5601632398920309,1,4,5.0,58,4335.0,5.2,0,0,1,1,5317.0,8.57866451350434,1.0,1.0,0.0,72.59130434782608,8267.0,0.4413624517483363,5.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,4.48,1,1,1,0,2.86,3.06,2.59,
js,江苏,2,0,1,0,0,0,0.10062150108209,2,1,3.7534439114121527,57,3428.0,3.4,0,0,1,1,9043.0,9.10974625674048,1.0,1.0,0.0,96.91594202898551,12028.0,0.2852462873679382,5.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.41,0,1,1,0,,3.63,3.42,
js,江苏,1,2,1,1,0,0,0.4729328205598506,2,1,2.924862170124887,37,2955.0,2.8,0,0,1,1,4632.0,8.440744019252831,0.0,1.0,0.0,51.857971014492755,4484.0,-0.032473235060781036,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.6,0,0,1,0,,,2.95,
js,江苏,2,1,0,1,0,0,0.10200668314464062,0,1,2.4253792410020485,50,1664.0,8.1,0,1,1,1,4807.0,8.47782846789396,1.0,1.0,0.0,68.22028985507247,6073.0,0.23377952800361435,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,0,1,1,0,,4.05,3.47,
js,江苏,1,4,1,1,1,0,0.9398078844711719,3,1,1.7505595298194352,25,3279.0,4.8,0,0,1,0,6913.0,8.841158975945264,1.0,1.0,1.0,56.93333333333334,7872.0,0.12990846278682433,3.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.19,1,0,1,0,2.89,,3.58,
js,江苏,1,2,0,0,0,0,0.686381435059856,0,1,4.0941148580438655,41,1829.0,8.0,1,1,1,0,6729.0,8.814181823188319,1.0,1.0,1.0,55.507246376811594,7998.0,0.17276496621844473,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.33,0,1,1,0,,2.4,3.8,
js,江苏,2,0,1,1,0,0,0.8049572012178599,3,0,3.1864145711884726,51,2408.0,7.1,0,0,1,0,7002.0,8.85395110151461,0.0,1.0,0.0,52.66956521739131,8917.0,0.24176374462026828,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.04,1,0,1,1,3.92,,2.58,3.88
js,江苏,1,1,1,1,0,0,0.31316137575734854,0,0,1.6327087769701971,61,2269.0,8.4,1,0,1,1,9651.0,9.174816815907135,1.0,1.0,0.0,97.98840579710145,9507.0,-0.015033167548105908,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.73,1,1,1,0,2.72,4.06,3.78,
js,江苏,0,2,1,1,0,0,0.6383448648071324,5,2,4.048210086098612,3,2334.0,6.2,1,0,1,0,5679.0,8.644530439877432,1.0,1.0,0.0,56.266666666666666,7106.0,0.22416433670353975,2.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,3.05,1,1,1,0,3.13,4.94,3.08,
js,江苏,2,3,1,1,0,0,0.48724216407225357,1,0,2.264399272966348,62,2348.0,6.4,1,0,1,1,7567.0,8.931551966694522,1.0,1.0,0.0,91.32753623188407,8662.0,0.13514895508004976,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.41,1,0,1,0,3.85,,3.31,
js,江苏,2,3,0,1,0,0,0.20899253645682547,2,0,3.0239322883163107,49,3019.0,9.0,1,0,1,0,6332.0,8.753371421000903,0.0,1.0,0.0,47.40579710144928,8050.0,0.2400559494117065,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.06,0,1,1,0,,3.73,4.39,
js,江苏,1,4,1,0,1,1,0.7749962580153411,0,1,3.897066454144886,47,3056.0,7.5,0,0,0,1,,,,,,,5374.0,0.004475949285383862,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.69,0,1,1,0,,3.39,2.1,
js,江苏,1,2,1,0,1,0,0.6309321076707074,4,2,2.6731178175775416,26,2994.0,2.4,0,0,1,1,5925.0,8.686935966003333,1.0,1.0,0.0,78.8,6160.0,0.03889609052423282,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.47,1,0,1,0,1.87,,3.06,
js,江苏,0,0,2,0,0,0,0.2488736138816522,3,1,2.117907400107345,17,2917.0,8.2,1,0,1,1,7491.0,8.921457578947884,1.0,1.0,0.0,90.89275362318841,7650.0,0.021003347872698086,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.77,1,1,1,0,4.09,3.06,3.49,
js,江苏,1,3,1,0,0,0,0.4365942761628769,3,0,2.4241236702055113,43,3240.0,12.6,1,1,1,1,7054.0,8.861350110795998,1.0,1.0,0.0,88.08115942028985,8470.0,0.1829356768501018,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.54,1,1,1,0,2.55,3.94,2.42,
js,江苏,1,1,1,0,0,1,0.5494915874797972,2,2,5.0,47,1572.0,3.5,0,0,1,1,7188.0,8.88016824790345,1.0,0.0,0.0,73.92753623188406,7448.0,0.03553257105345331,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.45,1,1,1,0,1.92,3.14,2.86,
js,江苏,2,3,1,1,0,0,0.8308937049485579,1,1,3.091968667255509,60,1966.0,3.8,0,0,1,1,6349.0,8.75605259917045,1.0,1.0,1.0,72.57391304347826,5797.0,-0.09095677783071743,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.04,0,0,1,1,,,4.14,3.78
js,江苏,2,0,1,0,0,0,0.883882891309828,4,3,2.8376496252590564,35,3970.0,4.2,0,0,1,0,5146.0,8.545974992841689,1.0,1.0,1.0,41.05507246376811,4969.0,-0.03500110123936828,2.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,2.55,1,0,1,1,2.73,,3.44,2.72
js,江苏,2,3,1,0,1,0,0.5252427716842786,1,1,1.7817969120235553,57,2662.0,7.4,1,0,1,1,4171.0,8.335911094196945,0.0,0.0,1.0,23.594202898550726,3362.0,-0.21561978022838346,3.0,3.0,3.0,3.0,5.0,4.0,1.0,3.0,2.0,2.18,1,0,1,0,2.86,,3.69,
js,江苏,2,0,2,0,1,0,0.14840260781245623,2,0,1.7798504330999905,45,4120.0,7.7,1,1,1,1,7793.0,8.96098117384356,1.0,1.0,1.0,82.55072463768116,7993.0,0.025340263782458905,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.58,0,1,0,0,,4.08,,
js,江苏,2,2,0,0,0,0,0.5331362834147828,0,2,2.4034533868109347,54,2089.0,4.3,0,0,1,1,6176.0,8.728426091704613,1.0,1.0,0.0,81.00869565217391,6835.0,0.10138565745343797,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.61,0,1,1,0,,3.24,2.92,
js,江苏,2,4,0,1,1,0,0.99,1,1,3.2522762145416872,61,3311.0,7.8,0,0,1,1,2953.0,7.990576881743923,1.0,1.0,0.0,60.162318840579715,3418.0,0.14623398193161385,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.96,1,0,1,0,2.55,,4.33,
js,江苏,2,3,1,0,0,0,0.48501667906309887,0,0,4.193564890400948,55,3231.0,6.0,0,0,1,1,5621.0,8.634264863002075,1.0,1.0,0.0,75.74492753623188,9623.0,0.5376464823543259,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.78,0,0,1,0,,,3.26,
js,江苏,2,0,1,0,1,0,0.25154325839309016,1,0,3.366587168335246,43,3456.0,4.2,0,0,1,0,4011.0,8.296795865770052,1.0,1.0,0.0,42.83478260869565,5194.0,0.2584635264526405,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,0,1,1,0,,3.81,3.74,
js,江苏,1,2,1,0,0,0,0.551874030214402,1,1,2.0152243130761103,45,2414.0,5.1,0,0,1,0,5120.0,8.540909718033554,1.0,1.0,1.0,40.92173913043478,4096.0,-0.2231435513142106,2.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.01,0,1,1,0,,2.04,3.63,
js,江苏,2,4,1,0,1,0,0.4313802530560461,2,0,3.052273643799631,37,2743.0,4.6,1,0,1,1,7259.0,8.889997357284841,0.0,0.0,1.0,49.31594202898551,7501.0,0.032794266684796014,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,2.71,1,0,1,1,3.37,,4.51,3.76
js,江苏,2,2,1,0,1,0,0.7942699802008859,2,2,3.8338133382240995,52,2109.0,3.6,0,0,1,0,7136.0,8.872907674259846,0.0,1.0,0.0,53.62608695652174,7948.0,0.10776792941186208,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.51,1,1,1,1,4.0,3.29,2.74,2.91
js,江苏,1,4,1,0,0,1,0.6610622448726693,0,0,3.692311957037765,48,2091.0,5.1,0,0,1,0,8038.0,8.991935575009146,1.0,0.0,0.0,58.675362318840584,8901.0,0.10198333394978576,5.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,3.54,1,0,1,0,2.98,,3.67,
js,江苏,2,2,1,0,0,0,0.7120606658556827,0,0,2.7647369287934325,43,1995.0,4.7,1,0,1,1,7283.0,8.893298144217916,1.0,1.0,1.0,79.47246376811594,10111.0,0.32808107487348437,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.41,1,1,1,0,3.5,2.99,2.83,
js,江苏,2,0,0,1,0,0,0.5096207152207105,1,1,1.6891083183095612,64,1548.0,9.1,0,1,0,1,,,,,,,5616.0,0.04852310581559394,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.42,0,0,0,0,,,,
js,江苏,1,5,2,0,1,0,0.8137908761897408,1,3,3.5807959735884674,37,3027.0,5.0,1,0,1,0,4388.0,8.38662882139512,1.0,1.0,0.0,45.08985507246377,5663.0,0.25508024471868396,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.1,0,0,1,1,,,3.32,2.4
js,江苏,1,2,1,0,0,0,0.5820396788810747,0,2,3.3380108364642997,54,3222.0,9.4,1,0,1,0,3994.0,8.29254851397576,1.0,1.0,0.0,42.672463768115946,4817.0,0.18735809265446157,3.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,1.76,0,1,1,0,,4.24,3.35,
js,江苏,1,5,1,1,1,0,0.31810188990061256,0,2,4.212127853285623,45,2463.0,4.3,0,0,1,0,4576.0,8.428580533059634,1.0,1.0,0.0,46.3768115942029,4770.0,0.04152105082275348,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,2.82,0,0,1,0,,,2.22,
js,江苏,2,0,2,0,1,0,0.01,1,0,3.408416853810254,52,3290.0,8.2,0,0,1,1,7976.0,8.984192311641674,1.0,0.0,0.0,78.44927536231884,7806.0,-0.02154436390111414,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.85,1,0,0,0,3.29,,,
js,江苏,1,4,1,0,0,1,0.46122669065344885,1,1,2.221798160973165,45,2359.0,2.4,0,0,1,1,8643.0,9.064505023752638,1.0,1.0,0.0,95.73333333333333,8570.0,-0.008482012160811792,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,3.39,1,1,1,0,3.7,3.95,3.47,
js,江苏,0,5,0,1,1,0,0.5380897965136289,0,2,3.5494403479366565,34,1847.0,2.5,0,0,1,1,5138.0,8.544419177669829,1.0,0.0,0.0,56.00869565217391,7272.0,0.3473674581874864,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.61,1,1,1,0,3.88,2.87,3.96,
js,江苏,2,4,0,0,0,0,0.7437552968525936,5,2,4.468681708420931,28,2692.0,0.6,0,0,0,0,,,,,,,4858.0,-0.09646973032793582,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.99,1,0,1,0,2.05,,2.36,
js,江苏,1,2,1,0,0,0,0.48588442177597135,0,1,3.90937690327963,38,1939.0,3.4,0,0,1,1,7319.0,8.898228985601227,1.0,0.0,0.0,74.70434782608696,9451.0,0.25564684939382865,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.36,0,0,1,0,,,4.07,
js,江苏,2,3,1,1,0,0,0.7030651388235708,2,0,3.677323102615002,60,2227.0,1.5,0,0,1,1,6410.0,8.765614549914716,1.0,0.0,0.0,68.06666666666666,6330.0,-0.012559034776494116,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.08,1,1,1,1,3.91,3.8,3.89,4.66
js,江苏,2,3,1,1,0,0,0.14069926192235838,0,2,4.141688508928089,72,2996.0,3.9,0,0,1,1,8118.0,9.001839097398843,1.0,0.0,0.0,79.08695652173913,11020.0,0.3056279853080621,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.17,0,0,0,0,,,,
js,江苏,1,0,0,0,0,0,0.23556016318281797,0,1,1.9673485480726516,54,3114.0,4.7,0,0,1,1,5924.0,8.68676717538769,1.0,0.0,0.0,63.78260869565217,8167.0,0.32108974797058565,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.81,1,1,1,0,2.81,3.92,3.12,
js,江苏,0,5,1,1,0,0,0.5044825085794071,2,0,3.535971652930524,29,3636.0,5.8,0,0,1,0,6957.0,8.847503625923641,1.0,0.0,0.0,52.34492753623188,7555.0,0.08246124878319883,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.98,1,1,1,0,3.17,3.8,4.38,
js,江苏,1,2,2,0,0,1,0.36358945023396366,1,1,2.340810640223898,41,4025.0,3.0,0,0,1,1,8490.0,9.046644279305394,1.0,1.0,0.0,95.32753623188407,12122.0,0.3561329832058373,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,3.23,0,0,1,0,,,2.98,
js,江苏,1,4,1,1,0,0,0.8289058672444343,1,0,2.69819009940263,57,3084.0,3.7,0,0,1,1,5033.0,8.52377150677636,1.0,1.0,0.0,70.27246376811594,6889.0,0.313909708816837,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.66,1,1,1,0,3.06,2.69,3.79,
js,江苏,1,5,2,0,1,1,0.47269034502623813,2,0,3.2007802256927222,40,2086.0,4.7,1,0,0,1,,,,,,,5433.0,0.015394906661470031,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.98,1,0,1,0,2.96,,3.45,
js,江苏,1,4,1,1,0,0,0.05357066073544947,0,1,3.4465892532457545,53,3435.0,7.8,1,0,1,1,8085.0,8.997765772011208,1.0,1.0,0.0,93.94202898550725,8845.0,0.08984183458267836,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.98,1,0,1,0,3.24,,2.2,
js,江苏,0,2,1,0,0,0,0.5527098176295214,4,0,2.5360727636630984,13,2618.0,3.2,0,0,1,0,7545.0,8.928640371201949,1.0,0.0,0.0,56.2463768115942,8443.0,0.11245260346755082,2.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.95,0,1,1,0,,3.73,3.27,
js,江苏,1,2,1,0,1,0,0.43877525357972563,1,0,3.05147345114496,47,2022.0,0.7,0,0,1,1,5842.0,8.672828482947686,1.0,1.0,0.0,77.85507246376812,7404.0,0.23694719074570258,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.75,1,1,1,1,3.12,3.9,3.2,3.28
js,江苏,1,2,0,0,1,1,0.15104486714709098,0,0,3.5602766113362536,43,1692.0,9.5,1,0,1,1,4952.0,8.507546814364431,1.0,1.0,0.0,69.59420289855072,5485.0,0.10222555834489988,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.67,1,0,0,0,3.03,,,
js,江苏,2,5,1,1,0,0,0.6135443551307853,2,0,3.718460466140856,46,1087.0,4.6,1,0,1,1,6674.0,8.80597465931132,1.0,1.0,0.0,85.02028985507246,7048.0,0.054524508304696795,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.23,0,1,1,0,,3.84,3.37,
js,江苏,0,2,1,0,1,0,0.4475945979312873,2,3,3.296993148940471,17,1176.0,4.7,1,0,1,1,5723.0,8.652248422409102,1.0,1.0,0.0,76.73623188405797,8682.0,0.41675877345043766,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.58,1,0,1,0,3.62,,4.15,
js,江苏,0,0,0,1,0,0,0.3249936906759972,3,2,2.0937286905600825,21,3429.0,2.2,0,0,1,0,5905.0,8.683554728631462,1.0,1.0,0.0,58.57971014492754,6905.0,0.15644633721193024,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.01,1,1,1,1,2.78,3.42,3.67,4.44
js,江苏,0,2,1,1,0,0,0.01,1,1,4.602891257060005,28,1880.0,6.6,0,0,1,1,7077.0,8.864605368075784,1.0,1.0,0.0,88.26666666666667,8595.0,0.19433054974116537,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.85,0,0,0,0,,,,
js,江苏,1,3,1,0,0,0,0.7697711243291301,0,2,3.0610850629295485,48,3311.0,3.4,0,0,1,1,5416.0,8.59711281459211,1.0,0.0,0.0,58.75072463768116,7584.0,0.3366832293427482,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.41,0,0,1,0,,,3.02,
